"","Tree","loglik.1Rate","AIC.1Rate","AICc.1Rate","rate.cat.1Rate","solution1to0.1Rate","solution0to1.1Rate","index.mat1to0.1Rate","index.mat0to1.1Rate","iterations.1Rate","eigval.1Rate","eigvect.1Rate","loglik.2Rate","AIC.2Rate","AICc.2Rate","rate.cat.2Rate","solution1R1to0R1.2Rate","solution0R2to0R1.2Rate","solution0R1to1R1.2Rate","solution1R2to1R1.2Rate","solution0R1to0R2.2Rate","solution1R2to0R2.2Rate","solution1R1to1R2.2Rate","solution0R2to1R2.2Rate","index.mat1R1to0R1.2Rate","index.mat0R2to0R1.2Rate","index.mat0R1to1R1.2Rate","index.mat1R2to1R1.2Rate","index.mat0R1to0R2.2Rate","index.mat1R2to0R2.2Rate","index.mat1R1to1R2.2Rate","index.mat0R2to1R2.2Rate","iterations.2Rate","eigval.2Rate","eigvect.2Rate","Best"
"1",153,-85.9492544492662,175.898508898532,175.938642677797,1,0.00115673160116939,0.00031887556541127,1,2,NA,NA,NA,-71.4778327082734,158.955665416547,159.447132993339,2,2.06115362243856e-09,0.00761070975753388,2.06115362243856e-09,0.0110444482090215,2.06115362243856e-09,0.00508383223202501,2.06115362243856e-09,0.00633314641228859,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"2",244,-84.7838821967282,173.567764393456,173.607898172721,1,0.00118453162561432,0.000353184980694523,1,2,NA,NA,NA,-71.5946622978716,159.189324595743,159.680792172535,2,2.06115362243856e-09,0.00692186958449569,2.06115362243856e-09,0.0106662969794327,0.000116601177392935,0.00332598220212071,2.06115362243856e-09,0.00602491964892093,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"3",1165,-85.2919064442573,174.583812888515,174.623946667779,1,0.00131819360498669,0.000334024468192831,1,2,NA,NA,NA,-70.7991496003482,157.598299200696,158.089766777488,2,2.06115362243856e-09,0.00767553504656642,2.06115362243856e-09,0.0117112246451806,2.06115362243856e-09,0.00477403410412492,2.06115362243856e-09,0.00595824414386168,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"4",1193,-83.8739955713828,171.747991142766,171.78812492203,1,0.00131544102157153,0.000330382022789357,1,2,NA,NA,NA,-72.6153425164259,161.230685032852,161.722152609644,2,0.000459991884886875,0.0124294053694459,2.06115362243856e-09,0.00907442400064715,2.06115362243856e-09,0.0220543400055613,2.06115362243856e-09,0.0175140204822201,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"5",1423,-86.1711075518169,176.342215103634,176.382348882898,1,0.00123264767173281,0.000376605850302008,1,2,NA,NA,NA,-72.2002810372321,160.400562074464,160.892029651256,2,2.06115362243856e-09,0.0080905214782394,2.06115362243856e-09,0.0116373951834518,2.06115362243856e-09,0.00673102428723925,2.06115362243856e-09,0.00708938897296365,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"6",1770,-84.2557692052282,172.511538410456,172.551672189721,1,0.00121445394625352,0.000335142852589143,1,2,NA,NA,NA,-71.3256151186131,158.651230237226,159.142697814018,2,2.06115362243856e-09,0.00707083917846689,2.06115362243856e-09,0.00981828544055111,2.06115362243856e-09,0.00367113826231006,2.06115362243856e-09,0.00567271049224134,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"7",2206,-84.3406531412083,172.681306282417,172.721440061681,1,0.00128392129312283,0.000351074448132903,1,2,NA,NA,NA,-71.6398837619037,159.279767523807,159.771235100599,2,2.06115362243856e-09,0.00734993566405809,2.06115362243856e-09,0.0112855586014605,2.06115362243856e-09,0.00367116692969823,2.06115362243856e-09,0.00614246596414969,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"8",2451,-87.0182787218903,178.036557443781,178.076691223045,1,0.00142246709340666,0.000283334942511725,1,2,NA,NA,NA,-71.6096088419857,159.219217683971,159.710685260763,2,2.06115362243856e-09,0.00692163037172038,2.06115362243856e-09,0.0107780964374409,2.06115362243856e-09,0.00390677434116031,2.06115362243856e-09,0.0061410281344107,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"9",2635,-85.949899297705,175.89979859541,175.939932374674,1,0.00145694611793301,0.00028448615539316,1,2,NA,NA,NA,-72.7274681837671,161.454936367534,161.946403944326,2,2.06115362243856e-09,0.00687540555730666,2.06115362243856e-09,0.0123793932330389,6.85707496035818e-05,0.00441730564056669,2.06115362243856e-09,0.00642032016385815,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"10",3493,-83.1768522085702,170.35370441714,170.393838196405,1,0.00097259424314117,0.000293321913780303,1,2,NA,NA,NA,-70.5998440224727,157.199688044945,157.691155621737,2,2.06115362243856e-09,0.00765053160922514,2.06115362243856e-09,0.00719960905843292,2.06115362243856e-09,0.00522524512508965,2.06115362243856e-09,0.00563715526039715,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
