"","Tree","loglik.1Rate","AIC.1Rate","AICc.1Rate","rate.cat.1Rate","solution1to0.1Rate","solution0to1.1Rate","index.mat1to0.1Rate","index.mat0to1.1Rate","iterations.1Rate","eigval.1Rate","eigvect.1Rate","loglik.2Rate","AIC.2Rate","AICc.2Rate","rate.cat.2Rate","solution1R1to0R1.2Rate","solution0R2to0R1.2Rate","solution0R1to1R1.2Rate","solution1R2to1R1.2Rate","solution0R1to0R2.2Rate","solution1R2to0R2.2Rate","solution1R1to1R2.2Rate","solution0R2to1R2.2Rate","index.mat1R1to0R1.2Rate","index.mat0R2to0R1.2Rate","index.mat0R1to1R1.2Rate","index.mat1R2to1R1.2Rate","index.mat0R1to0R2.2Rate","index.mat1R2to0R2.2Rate","index.mat1R1to1R2.2Rate","index.mat0R2to1R2.2Rate","iterations.2Rate","eigval.2Rate","eigvect.2Rate","Best"
"1",153,-87.5150942750642,179.030188550128,179.070322329393,1,0.00108066432582241,0.000377605046135191,1,2,NA,NA,NA,-75.3257467195043,166.651493439009,167.1429610158,2,2.06115362243856e-09,0.00901895415634089,2.06115362243856e-09,0.00754728851619401,0.000203059695839612,0.00404027356258185,2.06115362243856e-09,0.0062668787254846,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"2",244,-86.2680688916793,176.536137783359,176.576271562623,1,0.00109009533914731,0.000443580264449573,1,2,NA,NA,NA,-74.965300507191,165.930601014382,166.422068591174,2,2.06115362243856e-09,0.00771392793650756,2.06115362243856e-09,0.00783678684180591,0.000205436086009611,0.00254277183835274,2.06115362243856e-09,0.00471781791065535,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"3",1165,-86.4558849877023,176.911769975405,176.951903754669,1,0.00066234917677586,0.000609403435056119,1,2,NA,NA,NA,-74.0298453946182,164.059690789236,164.551158366028,2,0.000492425024985383,0.0177673819519481,2.06115362243856e-09,0.00525184114473118,2.06115362243856e-09,0.0113290908219929,2.06115362243856e-09,0.00710067525452911,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"4",1193,-84.7395226297837,173.479045259567,173.519179038832,1,0.00126299824274497,0.000417911196631984,1,2,NA,NA,NA,-75.873556759485,167.74711351897,168.238581095762,2,0.000601774376505521,0.0119683081220819,2.06115362243856e-09,0.0110343373676336,0.000204405130845414,0.0134350711884678,2.06115362243856e-09,0.00830600389765488,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"5",1423,-86.8469824565101,177.69396491302,177.734098692284,1,0.00117594100762294,0.000455884958678688,1,2,NA,NA,NA,-75.3873024516146,166.774604903229,167.266072480021,2,2.06115362243856e-09,0.00963666291142877,2.06115362243856e-09,0.00731060591230971,2.27108974253798e-05,0.00514382560497639,2.06115362243856e-09,0.00509986211899108,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"6",1770,-86.0389686283647,176.077937256729,176.118071035994,1,0.00118337066365388,0.000399546751485902,1,2,NA,NA,NA,-75.6317915777587,167.263583155517,167.755050732309,2,0.000496667032935322,0.0142458475772983,2.06115362243856e-09,0.00616006014106287,2.06115362243856e-09,0.0110701221808484,2.06115362243856e-09,0.00701053557761414,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"7",2206,-85.8433433326685,175.686686665337,175.726820444601,1,0.00124656443827702,0.00041775028854994,1,2,NA,NA,NA,-74.5490636606399,165.09812732128,165.589594898072,2,0.000521097677500926,0.018491369745439,2.0611786539046e-09,0.0055887045434059,2.06115362243856e-09,0.010570114925989,2.06115362243856e-09,0.00665241783998778,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"8",2451,-87.3853997060335,178.770799412067,178.810933191331,1,0.000969641579692078,0.000536289702532718,1,2,NA,NA,NA,-75.1573610802254,166.314722160451,166.806189737243,2,2.06115362243856e-09,0.00752458853204496,2.06115362243856e-09,0.00755022033037185,0.000180142441815683,0.00297739865277363,2.06115362243856e-09,0.00511371316639406,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"9",2635,-86.8197638134075,177.639527626815,177.679661406079,1,0.00126705951868599,0.000409566039625216,1,2,NA,NA,NA,-76.1237562636096,168.247512527219,168.738980104011,2,2.06115362243856e-09,0.00829808784436586,2.06115362243856e-09,0.00773053622682508,0.000200540228390414,0.00322063387925292,2.06115362243856e-09,0.00517428241858726,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"10",3493,-83.3693717267737,170.738743453547,170.778877232812,1,0.000922190544989311,0.00037727474134154,1,2,NA,NA,NA,-73.0101781013475,162.020356202695,162.511823779487,2,2.06115362243856e-09,0.00820749096320873,2.06115362243856e-09,0.00491856050320961,5.93393898188702e-05,0.00361928665071351,2.06115362243856e-09,0.00410944111199565,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"11",3602,-85.8261406389038,175.652281277808,175.692415057072,1,0.00114136696204094,0.000436369342195334,1,2,NA,NA,NA,-75.25912430724,166.51824861448,167.009716191272,2,0.000503392844707506,0.0156370342235799,2.06115362243856e-09,0.00761894705259952,2.06115362243856e-09,0.0124418675016072,2.06115362243856e-09,0.00773955316793509,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"12",3699,-85.453153967377,174.906307934754,174.946441714018,1,0.00129984010080548,0.000453160697335125,1,2,NA,NA,NA,-74.8457545009068,165.691509001814,166.182976578605,2,0.00564811230239836,0.00823085603869225,2.06115362243856e-09,0.00238078769906988,8.52196805893112e-05,2.06115362243856e-09,2.06115362243856e-09,0.00380542969803229,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"13",3715,-84.1410642204875,172.282128440975,172.322262220239,1,0.0011704899663318,0.000397178858924697,1,2,NA,NA,NA,-72.6829699859876,161.365939971975,161.857407548767,2,0.000492604948435,0.0190487163480415,2.06115362243856e-09,0.00509935718919864,2.06115362243856e-09,0.0099123782526872,2.06115362243856e-09,0.00620869000180454,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
