"","Tree","loglik.1Rate","AIC.1Rate","AICc.1Rate","rate.cat.1Rate","solution1to0.1Rate","solution0to1.1Rate","index.mat1to0.1Rate","index.mat0to1.1Rate","iterations.1Rate","eigval.1Rate","eigvect.1Rate","loglik.2Rate","AIC.2Rate","AICc.2Rate","rate.cat.2Rate","solution1R1to0R1.2Rate","solution0R2to0R1.2Rate","solution0R1to1R1.2Rate","solution1R2to1R1.2Rate","solution0R1to0R2.2Rate","solution1R2to0R2.2Rate","solution1R1to1R2.2Rate","solution0R2to1R2.2Rate","index.mat1R1to0R1.2Rate","index.mat0R2to0R1.2Rate","index.mat0R1to1R1.2Rate","index.mat1R2to1R1.2Rate","index.mat0R1to0R2.2Rate","index.mat1R2to0R2.2Rate","index.mat1R1to1R2.2Rate","index.mat0R2to1R2.2Rate","iterations.2Rate","eigval.2Rate","eigvect.2Rate","Best"
"1",153,-69.4040021004415,142.808004200883,142.848137980147,1,0.00111119924411802,0.000141277236442559,1,2,NA,NA,NA,-62.1591940095095,140.318388019019,140.809855595811,2,0.00309708303951025,0.00805403800833758,2.06115362243856e-09,0.00279317119819242,2.06115362243856e-09,2.06115362243856e-09,0.0110227837875421,0.00284462814449121,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"2",244,-68.2399656710633,140.479931342127,140.520065121391,1,0.000581209695576012,0.000375702076867095,1,2,NA,NA,NA,-62.0432068390531,140.086413678106,140.577881254898,2,0.00488950037219123,0.00759526150950755,2.06115362243856e-09,0.00252245356556793,2.98425702239609e-05,2.06115362243856e-09,0.0156025497572676,0.00261711517915303,1,2,3,4,5,6,7,8,NA,NA,NA,"1Rate"
"3",1165,-66.7529749249259,137.505949849852,137.546083629116,1,0.000613860543968881,0.00035707152461948,1,2,NA,NA,NA,-59.7684505979063,135.536901195813,136.028368772604,2,0.0062777340513392,0.00906910408539404,2.06115362243856e-09,0.0014137974599201,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.00275779571654819,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"4",1193,-67.2151672741953,138.430334548391,138.470468327655,1,0.00131528707587085,0.000151702537304918,1,2,NA,NA,NA,-60.9883566399198,137.97671327984,138.468180856631,2,0.0033884048222657,0.00736577699402535,2.06115362243856e-09,0.0039488886457504,2.06115362243856e-09,2.06115362243856e-09,0.0164303278166245,0.00266224144861438,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"5",1423,-69.2601961567603,142.520392313521,142.560526092785,1,0.000597449002420932,0.000385703811074835,1,2,NA,NA,NA,-61.5098136546419,139.019627309284,139.511094886076,2,0.0144670543490559,0.00737963397460035,2.06115362243856e-09,0.000937477803202497,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.00419987044028211,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"6",1770,-68.4454905040873,140.890981008175,140.931114787439,1,0.000547514741278506,0.00037890193692817,1,2,NA,NA,NA,-60.9516810067113,137.903362013423,138.394829590214,2,0.00228781012355804,0.00781708319236812,2.06115362243856e-09,0.00334538278966754,2.06115362243856e-09,2.06115362243856e-09,0.00852826895755226,0.00282057884756655,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"7",2206,-68.2483452159011,140.496690431802,140.536824211066,1,0.000623176193684904,0.000396802347547711,1,2,NA,NA,NA,-61.0435886761305,138.087177352261,138.578644929053,2,0.00480837229666116,0.00859363905978083,2.06117141332408e-09,0.0031380362569559,2.06115362243856e-09,2.06115362243856e-09,0.0186700121858515,0.003110176722784,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"8",2451,-67.7983975332194,139.596795066439,139.636928845703,1,0.000576535622057628,0.000404404051951257,1,2,NA,NA,NA,-61.5766241395788,139.153248279158,139.644715855949,2,0.0037973469415634,0.00730973250561438,2.06115362243856e-09,0.00317993659370144,2.06115362243856e-09,2.06115362243856e-09,0.014791132971924,0.00274124162118588,1,2,3,4,5,6,7,8,NA,NA,NA,"1Rate"
"9",2635,-68.772778834638,141.545557669276,141.58569144854,1,0.00128301662889235,0.000147327304157501,1,2,NA,NA,NA,-63.4262435819325,142.852487163865,143.343954740657,2,2.06115362243856e-09,0.00787518883623422,2.06115362243856e-09,0.00468388188539185,2.06115362243856e-09,0.00150923852014878,2.06115362243856e-09,0.00296454713789019,1,2,3,4,5,6,7,8,NA,NA,NA,"1Rate"
"10",3493,-66.8237028873419,137.647405774684,137.687539553948,1,0.000959346765594327,0.000128688697007998,1,2,NA,NA,NA,-60.7354649950856,137.470929990171,137.962397566963,2,0.00227096659369691,0.00615473853719056,2.06115362243856e-09,0.0025204882825201,2.06115362243856e-09,2.06115362243856e-09,0.00832090285171595,0.00234444528865445,1,2,3,4,5,6,7,8,NA,NA,NA,"1Rate"
