"","Tree","loglik.1Rate","AIC.1Rate","AICc.1Rate","rate.cat.1Rate","solution1to0.1Rate","solution0to1.1Rate","index.mat1to0.1Rate","index.mat0to1.1Rate","iterations.1Rate","eigval.1Rate","eigvect.1Rate","loglik.2Rate","AIC.2Rate","AICc.2Rate","rate.cat.2Rate","solution1R1to0R1.2Rate","solution0R2to0R1.2Rate","solution0R1to1R1.2Rate","solution1R2to1R1.2Rate","solution0R1to0R2.2Rate","solution1R2to0R2.2Rate","solution1R1to1R2.2Rate","solution0R2to1R2.2Rate","index.mat1R1to0R1.2Rate","index.mat0R2to0R1.2Rate","index.mat0R1to1R1.2Rate","index.mat1R2to1R1.2Rate","index.mat0R1to0R2.2Rate","index.mat1R2to0R2.2Rate","index.mat1R1to1R2.2Rate","index.mat0R2to1R2.2Rate","iterations.2Rate","eigval.2Rate","eigvect.2Rate","Best"
"1",153,-80.8364495785273,165.672899157055,165.713032936319,1,0.00126794041024844,0.000216423330163404,1,2,NA,NA,NA,-70.0832284925992,156.166456985198,156.65792456199,2,2.06115362243856e-09,0.00659825278755654,2.06115362243856e-09,0.0103921006059912,0.000301566429246279,0.00323851821882714,2.06115362243856e-09,0.00509798737678783,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"2",244,-78.7764558602065,161.552911720413,161.593045499677,1,0.00134413227474992,0.000229773475282989,1,2,NA,NA,NA,-69.4022022131757,154.804404426351,155.295872003143,2,2.06115362243856e-09,0.00629141927491474,2.06115362243856e-09,0.00944492155250888,0.000340037050514243,0.00259300254415208,2.06115362243856e-09,0.00483680350694308,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"3",1165,-79.2698380275108,162.539676055022,162.579809834286,1,0.00147166361299227,0.000218903211165979,1,2,NA,NA,NA,-68.6607618035592,153.321523607118,153.81299118391,2,2.06115362243856e-09,0.00692890982410574,2.06115362243856e-09,0.0111549675551636,0.000289203340164597,0.00344543303190161,2.06115362243856e-09,0.00473476373671318,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"4",1193,-77.9254602320582,159.850920464116,159.891054243381,1,0.00149652546381882,0.000217456345534723,1,2,NA,NA,NA,-70.5100996284174,157.020199256835,157.511666833627,2,2.06140219169702e-09,0.00686807240739172,2.06115362243856e-09,0.00715974050600514,0.000326565567682772,0.00221679467875012,2.06115362243856e-09,0.00543917978097442,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"5",1423,-79.5909202429101,163.18184048582,163.221974265084,1,0.00137343401987156,0.000241487153109796,1,2,NA,NA,NA,-70.1622125486202,156.32442509724,156.815892674032,2,2.06115362243856e-09,0.00709015313443538,2.06115362243856e-09,0.0101038364677465,0.000279200328573451,0.00346162127038307,2.06115362243856e-09,0.00543131620567068,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"6",1770,-79.3262534129712,162.652506825942,162.692640605207,1,0.00136096406643389,0.000216000228975443,1,2,NA,NA,NA,-70.4937000978819,156.987400195764,157.478867772556,2,2.06115362243856e-09,0.00604838008442576,2.06115362243856e-09,0.00864955531901729,0.00029403910585008,0.00237194465029494,2.06115362243856e-09,0.00444856100839405,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"7",2206,-78.6062969766999,161.2125939534,161.252727732664,1,0.00145250136027021,0.000221508894261259,1,2,NA,NA,NA,-69.8093224314231,155.618644862846,156.110112439638,2,2.06115362243856e-09,0.00681013968488505,2.06115362243856e-09,0.00998690899517467,0.000287557544007464,0.00289589755596688,2.06115362243856e-09,0.00515945477315074,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"8",2451,-79.3662176797965,162.732435359593,162.772569138857,1,0.00144181289119977,0.000214863437065,1,2,NA,NA,NA,-69.3565858887709,154.713171777542,155.204639354334,2,2.06115362243856e-09,0.00576583543728558,2.06115362243856e-09,0.00890071683580709,0.000277899883644527,0.00275125998204197,2.06115362243856e-09,0.00493395167421495,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"9",2635,-78.7577737431376,161.515547486275,161.555681265539,1,0.00145075481295664,0.000212999615579364,1,2,NA,NA,NA,-70.3699989884915,156.739997976983,157.231465553775,2,2.06115362243856e-09,0.00609004521180688,2.06115362243856e-09,0.00855239791928101,0.000313820557174404,0.00237222692055131,2.06115362243856e-09,0.00516119897798716,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"10",3493,-76.2356672085804,156.471334417161,156.511468196425,1,0.00107615708263556,0.00019875877479588,1,2,NA,NA,NA,-68.600012404338,153.200024808676,153.691492385468,2,0.00039614010052378,0.0101401808802607,2.06115362243856e-09,0.00373340144541546,2.06115362243856e-09,0.00590793795308003,2.06115362243856e-09,0.00239713130372026,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"11",3602,-79.1209630436901,162.24192608738,162.282059866644,1,0.00136343827573043,0.000227851519058454,1,2,NA,NA,NA,-70.3484147053537,156.696829410707,157.188296987499,2,2.06115362243856e-09,0.0071457024116542,2.06115362243856e-09,0.00953577539235231,0.000313634474901044,0.00269455653423042,2.06115362243856e-09,0.00514516268482127,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
