"","Tree","loglik.1Rate","AIC.1Rate","AICc.1Rate","rate.cat.1Rate","solution1to0.1Rate","solution0to1.1Rate","index.mat1to0.1Rate","index.mat0to1.1Rate","iterations.1Rate","eigval.1Rate","eigvect.1Rate","loglik.2Rate","AIC.2Rate","AICc.2Rate","rate.cat.2Rate","solution1R1to0R1.2Rate","solution0R2to0R1.2Rate","solution0R1to1R1.2Rate","solution1R2to1R1.2Rate","solution0R1to0R2.2Rate","solution1R2to0R2.2Rate","solution1R1to1R2.2Rate","solution0R2to1R2.2Rate","index.mat1R1to0R1.2Rate","index.mat0R2to0R1.2Rate","index.mat0R1to1R1.2Rate","index.mat1R2to1R1.2Rate","index.mat0R1to0R2.2Rate","index.mat1R2to0R2.2Rate","index.mat1R1to1R2.2Rate","index.mat0R2to1R2.2Rate","iterations.2Rate","eigval.2Rate","eigvect.2Rate","Best"
"1",153,-84.2819910037524,172.563982007505,172.604115786769,1,0.00122923812915161,0.000230148233974237,1,2,NA,NA,NA,-75.6002716159518,167.200543231904,167.692010808695,2,0.000458136356132524,0.0103253360323738,2.06115362243856e-09,0.00810587391380439,2.06115362243856e-09,0.0107926721003699,2.06115362243856e-09,0.00478191907575817,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"2",244,-82.6662378337199,169.33247566744,169.372609446704,1,0.00128367584386848,0.000260411286026729,1,2,NA,NA,NA,-74.9432305892844,165.886461178569,166.377928755361,2,0.00050287383184782,0.0109746072797173,2.06115362243856e-09,0.00741331128420829,2.06115362243856e-09,0.00857738700557225,2.06115362243856e-09,0.0039919892994424,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"3",1165,-82.0899802093941,168.179960418788,168.220094198052,1,0.00141338638717454,0.000250333296691402,1,2,NA,NA,NA,-73.0988595706887,162.197719141377,162.689186718169,2,0.000548130119320296,0.012369221634781,2.06115362243856e-09,0.00653817432873518,2.06317301748692e-09,0.00944139781487745,2.06115362243856e-09,0.0046462900769662,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"4",1193,-79.7511006066147,163.502201213229,163.542334992494,1,0.00142333421233102,0.000261134035066885,1,2,NA,NA,NA,-73.5712452745627,163.142490549125,163.633958125917,2,0.000619812880002109,0.0109263555693223,2.06115362243856e-09,0.00664106795357528,2.06115362243856e-09,0.0071324951941127,2.06115362243856e-09,0.00383357078193504,1,2,3,4,5,6,7,8,NA,NA,NA,"1Rate"
"5",1423,-82.7217115003466,169.443423000693,169.483556779957,1,0.00133924399396626,0.000277286548489799,1,2,NA,NA,NA,-74.0609351384319,164.121870276864,164.613337853656,2,2.06115362243856e-09,0.010500120926992,2.06115362243856e-09,0.00535573400096398,2.06115362243856e-09,0.0045750884805562,2.06115362243856e-09,0.0040474790043744,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"6",1770,-81.9276108988101,167.85522179762,167.895355576884,1,0.00131667798286123,0.000248444244486531,1,2,NA,NA,NA,-74.531314583038,165.062629166076,165.554096742868,2,0.000535742501233635,0.0105860314511754,2.06115362243856e-09,0.00678465310716436,2.06115362243856e-09,0.00790985904941026,2.06115362243856e-09,0.00414057330483422,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"7",2206,-80.9688409090137,165.937681818027,165.977815597292,1,0.00139091432215551,0.000267898465218607,1,2,NA,NA,NA,-73.0480190507889,162.096038101578,162.58750567837,2,0.0005740389512121,0.0128537352188982,2.06115362243856e-09,0.00689362622384765,2.06115362243856e-09,0.00829301018044809,2.06115362243856e-09,0.00482085461865995,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"8",2451,-84.085860282908,172.171720565816,172.21185434508,1,0.0013457237100504,0.000242049173770343,1,2,NA,NA,NA,-75.778516505253,167.557033010506,168.048500587298,2,0.000502415420401089,0.0117844348991787,2.06115362243856e-09,0.006780976580959,2.06115362243856e-09,0.00856308042881799,2.06115362243856e-09,0.00385155238945447,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"9",2635,-81.757094284595,167.51418856919,167.554322348454,1,0.00143081826461457,0.00025270936910801,1,2,NA,NA,NA,-74.458315679797,164.916631359594,165.408098936386,2,2.06115362243856e-09,0.0104637503363643,2.06115362243856e-09,0.0041007136849082,2.06115362243856e-09,0.00400907897230519,2.06115362243856e-09,0.00297548733360782,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"10",3493,-79.2288075954298,162.45761519086,162.497748970124,1,0.00103088214129111,0.000218656922599792,1,2,NA,NA,NA,-71.8067325006857,159.613465001371,160.104932578163,2,2.06115362243856e-09,0.00892727816727156,2.06115362243856e-09,0.00324999518778299,2.06115362243856e-09,0.00296818174411355,2.06115362243856e-09,0.00259689995524899,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"11",3602,-81.2242087562285,166.448417512457,166.488551291721,1,0.0013207069886167,0.000257407006496773,1,2,NA,NA,NA,-73.6529632284268,163.305926456854,163.797394033645,2,0.000541624481280499,0.0130592378208163,2.06115362243856e-09,0.00734745400001999,2.06115362243856e-09,0.00782030157718675,2.06115362243856e-09,0.00451076232971013,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"12",3699,-81.7999140251711,167.599828050342,167.639961829606,1,0.00154000396791354,0.000247353056446857,1,2,NA,NA,NA,-75.0538824588195,166.107764917639,166.599232494431,2,0.000610332649449779,0.0115517302818884,2.06115362243856e-09,0.00643084159224887,2.06115362243856e-09,0.00739647707874464,2.06115362243856e-09,0.00353006909903524,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"13",3715,-80.4526067624986,164.905213524997,164.945347304261,1,0.00129415557995955,0.000250205311909025,1,2,NA,NA,NA,-72.1037062333241,160.207412466648,160.69888004344,2,0.000538944870574461,0.0136371794517571,2.06115362243856e-09,0.00685210204648347,2.06115362243856e-09,0.00784153245121441,2.06115362243856e-09,0.00515438952699459,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"14",4229,-82.5559117658383,169.111823531677,169.151957310941,1,0.00144655115435389,0.000261737187360388,1,2,NA,NA,NA,-74.571415838942,165.142831677884,165.634299254676,2,2.06115362243856e-09,0.00892995267759375,2.06115362243856e-09,0.00454618615710338,0.00018238274389455,0.00351263658620176,2.06115362243856e-09,0.00417815499141212,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"15",4491,-80.7713643147728,165.542728629546,165.58286240881,1,0.00131387366480586,0.000237972972137948,1,2,NA,NA,NA,-74.0727121293457,164.145424258691,164.636891835483,2,0.000550568911786867,0.00979846656250855,2.06115362243856e-09,0.00651054631488561,2.06115362243856e-09,0.00721990020009249,2.06115362243856e-09,0.00320211486513378,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"16",4853,-80.6716731691424,165.343346338285,165.383480117549,1,0.00145855501874721,0.000264536423089081,1,2,NA,NA,NA,-73.0068650122977,162.013730024595,162.505197601387,2,0.000594140495809158,0.0129993788116349,2.06115362243856e-09,0.00824348796182409,2.06115362243856e-09,0.00872982042196162,2.06115362243856e-09,0.004648127846319,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"17",4976,-83.752427900059,171.504855800118,171.544989579382,1,0.00123858825947186,0.000238194916192696,1,2,NA,NA,NA,-76.2765924817149,168.55318496343,169.044652540222,2,2.06115362243856e-09,0.0108967117351857,2.06115362243856e-09,0.0067822158840032,2.06115362243856e-09,0.00775659053606727,0.00143750071766336,0.00330254482985916,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"18",4986,-83.0285035997645,170.057007199529,170.097140978793,1,0.00128277056893451,0.000225522143603182,1,2,NA,NA,NA,-74.911832023418,165.823664046836,166.315131623628,2,2.06115362243856e-09,0.0107394536290338,2.06115362243856e-09,0.00501828646834615,2.06115362243856e-09,0.00446937825530859,2.06115362243856e-09,0.00230090889860506,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"19",6445,-83.1695875428028,170.339175085606,170.37930886487,1,0.00136565375490326,0.000269370564243966,1,2,NA,NA,NA,-74.9396891471762,165.879378294352,166.370845871144,2,2.06115362243856e-09,0.00989605535837106,2.06115362243856e-09,0.00496568600677843,2.06115362243856e-09,0.00421726623870008,2.06115362243856e-09,0.00379554776400531,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"20",6586,-81.0828147251931,166.165629450386,166.20576322965,1,0.00125064295609598,0.000248502803063779,1,2,NA,NA,NA,-73.4249393838734,162.849878767747,163.341346344539,2,0.000378043030363907,0.0108950133042498,2.06115362243856e-09,0.00605195593313201,2.06115362243856e-09,0.00664953712809319,0.0003931775102384,0.00373712733390904,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"21",6776,-81.149576865811,166.299153731622,166.339287510886,1,0.00108935694162739,0.00024538352380706,1,2,NA,NA,NA,-73.2021572097063,162.404314419413,162.895781996204,2,2.06115362243856e-09,0.00808910791846462,2.06115362243856e-09,0.00405242934434751,2.06115362243856e-09,0.00320818650201449,2.06115362243856e-09,0.00312567980340579,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"22",6943,-83.2683641394601,170.53672827892,170.576862058184,1,0.00130577112673053,0.000261727535866257,1,2,NA,NA,NA,-75.6708605713418,167.341721142684,167.833188719475,2,0.000252175673627119,0.0108257604317198,2.06115362243856e-09,0.00601907353979491,2.06115362243856e-09,0.00725787426880349,0.00075462216204566,0.0037286279037877,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"23",7081,-82.4053909797697,168.810781959539,168.850915738804,1,0.0013388773822046,0.000239748712687654,1,2,NA,NA,NA,-74.605452360797,165.210904721594,165.702372298386,2,0.000513925413081977,0.0126086223842235,2.06115362243856e-09,0.00756401378563336,2.06115362243856e-09,0.00820455577282632,2.06115362243856e-09,0.00409143192354269,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"24",7172,-81.3715825348727,166.743165069745,166.78329884901,1,0.00142672791121774,0.000269716949278167,1,2,NA,NA,NA,-73.5554394318027,163.110878863605,163.602346440397,2,0.000580090991998972,0.0114074438866505,2.06767013036167e-09,0.00655347758268874,2.06115362243856e-09,0.00777118269616504,2.06115362243856e-09,0.00407329907624759,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"25",8159,-82.4295717524346,168.859143504869,168.899277284133,1,0.00125395062320546,0.000252861932559397,1,2,NA,NA,NA,-74.994086315196,165.988172630392,166.479640207184,2,0.000512743326218125,0.0118032088650048,2.06115362243856e-09,0.00694947127100437,2.06115362243856e-09,0.00754045252720995,2.06115362243856e-09,0.00356882869177388,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
