"","Tree","loglik.1Rate","AIC.1Rate","AICc.1Rate","rate.cat.1Rate","solution1to0.1Rate","solution0to1.1Rate","index.mat1to0.1Rate","index.mat0to1.1Rate","iterations.1Rate","eigval.1Rate","eigvect.1Rate","loglik.2Rate","AIC.2Rate","AICc.2Rate","rate.cat.2Rate","solution1R1to0R1.2Rate","solution0R2to0R1.2Rate","solution0R1to1R1.2Rate","solution1R2to1R1.2Rate","solution0R1to0R2.2Rate","solution1R2to0R2.2Rate","solution1R1to1R2.2Rate","solution0R2to1R2.2Rate","index.mat1R1to0R1.2Rate","index.mat0R2to0R1.2Rate","index.mat0R1to1R1.2Rate","index.mat1R2to1R1.2Rate","index.mat0R1to0R2.2Rate","index.mat1R2to0R2.2Rate","index.mat1R1to1R2.2Rate","index.mat0R2to1R2.2Rate","iterations.2Rate","eigval.2Rate","eigvect.2Rate","Best"
"1",228,-81.3493228261778,166.698645652356,166.73877943162,1,0.000901991572136236,0.000396089741562446,1,2,NA,NA,NA,-73.4624890908823,162.924978181765,163.416445758556,2,2.06115362243856e-09,0.00689946060422467,2.06115362243856e-09,0.00675167392412195,7.96263861481008e-05,0.00332385145455022,2.06115362243856e-09,0.0029233028101412,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"2",364,-80.1488613211889,164.297722642378,164.337856421642,1,0.00102542127197486,0.000402978585396486,1,2,NA,NA,NA,-72.5250420053546,161.050084010709,161.541551587501,2,0.0043911290912672,0.00736209018520948,2.06115362243856e-09,0.00219755075468562,2.06115362243856e-09,2.06115362243856e-09,0.00106377987990601,0.00260989132502918,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"3",1260,-80.0743877088007,164.148775417601,164.188909196866,1,0.00104452772518382,0.000407708634067279,1,2,NA,NA,NA,-71.8424311210123,159.684862242025,160.176329818816,2,2.06115362243856e-09,0.00840820025465177,2.06115362243856e-09,0.00717471134941267,2.06115362243856e-09,0.00384803120884028,2.06115362243856e-09,0.00329125176168727,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"4",1599,-82.0581827533904,168.116365506781,168.156499286045,1,0.000928196919372753,0.000405564956776177,1,2,NA,NA,NA,-74.0168390807205,164.033678161441,164.525145738233,2,2.06115362243856e-09,0.00773327881258617,2.06115362243856e-09,0.00696951971271688,2.06115362243856e-09,0.00346936384516123,2.06115362243856e-09,0.00309423277634618,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"5",2030,-80.362902167542,164.725804335084,164.765938114348,1,0.0010122715771937,0.000454033829953591,1,2,NA,NA,NA,-72.0817826965017,160.163565393003,160.655032969795,2,2.06115362243856e-09,0.00749273439657009,2.06115362243856e-09,0.00653477614301798,2.06115362243856e-09,0.00349421853882431,2.06115362243856e-09,0.00341551055875015,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"6",2701,-80.4362219951217,164.872443990243,164.912577769508,1,0.000984356128862948,0.000411141277830329,1,2,NA,NA,NA,-72.8683282373241,161.736656474648,162.22812405144,2,0.00320921970102343,0.00687829302579305,2.06115362243856e-09,0.00213179169334742,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.00251945623721879,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"7",2791,-80.9989775097669,165.997955019534,166.038088798798,1,0.000844961801171136,0.000365880676618507,1,2,NA,NA,NA,-73.5916702432294,163.183340486459,163.674808063251,2,0.000410991950965303,0.00807251070197102,2.06115362243856e-09,0.00879760407804265,2.06115362243856e-09,0.00905777518735566,2.06115362243856e-09,0.00384807806619201,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"8",3637,-81.121071192668,166.242142385336,166.2822761646,1,0.000940878529165905,0.000414344440506679,1,2,NA,NA,NA,-73.4198086437382,162.839617287476,163.331084864268,2,2.06115362243856e-09,0.00634228391635306,2.06115362243856e-09,0.00690933929588731,2.06115362243856e-09,0.00335801970810366,2.06115362243856e-09,0.00270103036463584,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"9",3914,-78.3137128110773,160.627425622155,160.667559401419,1,0.000908522023376003,0.000343029473651765,1,2,NA,NA,NA,-71.0947020988131,158.189404197626,158.680871774418,2,2.06115362243856e-09,0.00707599486832967,2.06115362243856e-09,0.00487635991794299,2.06115362243856e-09,0.00276122362103509,2.06115362243856e-09,0.00249013406093072,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"10",4199,-82.275574263591,168.551148527182,168.591282306446,1,0.000936965369385138,0.000392393077692649,1,2,NA,NA,NA,-74.2576631013899,164.51532620278,165.006793779572,2,2.06115362243856e-09,0.00742448734069907,2.06115362243856e-09,0.00603774831865794,2.06115362243856e-09,0.00315231325920432,2.06115362243856e-09,0.00307484876855966,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
