"","Tree","loglik.1Rate","AIC.1Rate","AICc.1Rate","rate.cat.1Rate","solution1to0.1Rate","solution0to1.1Rate","index.mat1to0.1Rate","index.mat0to1.1Rate","iterations.1Rate","eigval.1Rate","eigvect.1Rate","loglik.2Rate","AIC.2Rate","AICc.2Rate","rate.cat.2Rate","solution1R1to0R1.2Rate","solution0R2to0R1.2Rate","solution0R1to1R1.2Rate","solution1R2to1R1.2Rate","solution0R1to0R2.2Rate","solution1R2to0R2.2Rate","solution1R1to1R2.2Rate","solution0R2to1R2.2Rate","index.mat1R1to0R1.2Rate","index.mat0R2to0R1.2Rate","index.mat0R1to1R1.2Rate","index.mat1R2to1R1.2Rate","index.mat0R1to0R2.2Rate","index.mat1R2to0R2.2Rate","index.mat1R1to1R2.2Rate","index.mat0R2to1R2.2Rate","iterations.2Rate","eigval.2Rate","eigvect.2Rate","Best"
"1",153,-86.8880657338048,177.77613146761,177.816265246874,1,0.00125281769170166,0.000260296935258522,1,2,NA,NA,NA,-76.9591241853339,169.918248370668,170.40971594746,2,0.000448078162825838,0.0112515267057302,2.06115362243856e-09,0.00611270544376865,2.06115362243856e-09,0.00862344566301765,2.06115362243856e-09,0.00469311964310792,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"2",244,-86.2807534443807,176.561506888761,176.601640668026,1,0.00127358483068034,0.000280477929632409,1,2,NA,NA,NA,-77.6877416369308,171.375483273862,171.866950850653,2,0.000498775004385181,0.0108224904143641,2.06115362243856e-09,0.00657828530125022,2.06115362243856e-09,0.0075402140424277,2.06115362243856e-09,0.00428267921852823,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"3",1165,-86.1007897823996,176.201579564799,176.241713344063,1,0.00140181420765797,0.000273771013850768,1,2,NA,NA,NA,-76.6784811952054,169.356962390411,169.848429967203,2,0.000523485071350582,0.0120352094170328,2.06115362243856e-09,0.00590930177066229,2.06115362243856e-09,0.00829184268768017,2.06115362243856e-09,0.00462699316957329,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"4",1193,-84.7917685345999,173.5835370692,173.623670848464,1,0.00145855043204241,0.000276963294581758,1,2,NA,NA,NA,-77.4208860856261,170.841772171252,171.333239748044,2,0.000608629565856983,0.0103615790256801,2.06115362243856e-09,0.00658087176976611,2.06115362243856e-09,0.0078592177357968,2.06115362243856e-09,0.00391177668385404,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"5",1423,-87.0111594539441,178.022318907888,178.062452687152,1,0.00132712129786718,0.000284128274804861,1,2,NA,NA,NA,-76.7975141345382,169.595028269076,170.086495845868,2,0.000299503590314689,0.012613751425959,2.06115362243856e-09,0.0067407635385265,2.06115362243856e-09,0.00860753646035072,0.000518599597854227,0.00520492542860554,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"6",1770,-85.8867775826149,175.77355516523,175.813688944494,1,0.00135224025956396,0.000269156731668898,1,2,NA,NA,NA,-76.7457651766478,169.491530353296,169.982997930087,2,0.000525990354855881,0.0110739584186501,2.06115362243856e-09,0.00595201423069671,2.06115362243856e-09,0.00760692695264968,2.06115362243856e-09,0.00461663957620958,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"7",2206,-85.4664808472074,174.932961694415,174.973095473679,1,0.001414246442004,0.000298573723043567,1,2,NA,NA,NA,-76.6271920357138,169.254384071428,169.745851648219,2,0.000557650142985669,0.0119316799609882,2.06115362243856e-09,0.00652631074357039,2.06115362243856e-09,0.00814181981162871,3.50637635379739e-05,0.00474047595348968,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"8",2451,-87.0750010926577,178.150002185315,178.19013596458,1,0.00136608984301128,0.00028933654852837,1,2,NA,NA,NA,-77.9383450054049,171.87669001081,172.368157587602,2,0.000464717728529308,0.0115417924557433,2.06115362243856e-09,0.00576240773065731,2.06115362243856e-09,0.00756709090281386,0.000174640715485808,0.00425414882275786,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"9",2635,-86.9853892463371,177.970778492674,178.010912271938,1,0.00142886692826723,0.000261557915483625,1,2,NA,NA,NA,-78.4836079214142,172.967215842828,173.45868341962,2,0.000531511478752827,0.0110774747580512,2.06115362243856e-09,0.00600784579984484,2.06115362243856e-09,0.00777240418085996,2.06115362243856e-09,0.00423742043490751,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"10",3493,-84.1524851957249,172.30497039145,172.345104170714,1,0.00107563380509544,0.000238399961352643,1,2,NA,NA,NA,-75.9637706147375,167.927541229475,168.419008806267,2,0.000174721610218916,0.00866072432895934,2.06115362243856e-09,0.00534084845150903,2.06115362243856e-09,0.00631326342237735,0.000745167534182226,0.0033116393426056,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"11",3602,-86.6685002119494,177.337000423899,177.377134203163,1,0.00132870821901115,0.00027726642726243,1,2,NA,NA,NA,-78.2095791254171,172.419158250834,172.910625827626,2,0.000541357498189933,0.0119623886768371,2.06115362243856e-09,0.00653000944565926,2.06115362243856e-09,0.00762942144739364,1.01268424444987e-05,0.00454779235934674,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"12",3699,-88.2276764694088,180.455352938818,180.495486718082,1,0.00153464340625025,0.00026479002316477,1,2,NA,NA,NA,-79.7695188491472,175.539037698294,176.030505275086,2,0.000575195971877141,0.0110034855037627,2.06115362243856e-09,0.00578590385494659,2.06115362243856e-09,0.0077828668863045,2.06115362243856e-09,0.00471859122143754,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"13",3715,-85.0645393695009,174.129078739002,174.169212518266,1,0.00126395752997703,0.000311346099272998,1,2,NA,NA,NA,-75.3317602749024,166.663520549805,167.154988126597,2,0.000529378865771478,0.0130217859869961,2.06115362243856e-09,0.00646671812858404,2.06115362243856e-09,0.00816688530900064,2.06115362243856e-09,0.0063762553928455,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"14",4229,-87.7949356403962,179.589871280792,179.630005060057,1,0.00144453318065388,0.000283260762790104,1,2,NA,NA,NA,-78.9588919857286,173.917783971457,174.409251548249,2,0.000398796862675191,0.010576090864564,2.06115362243856e-09,0.00542001999858579,2.06115362243856e-09,0.0081251249239569,0.000452507607725091,0.00376868071599205,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"15",4491,-85.6418844524006,175.283768904801,175.323902684065,1,0.00129326123985537,0.000264749566190693,1,2,NA,NA,NA,-77.4119396611592,170.823879322318,171.31534689911,2,0.000531934667737906,0.010222627263301,2.06115362243856e-09,0.00589142516489891,2.06115362243856e-09,0.00724893111784485,2.06115362243856e-09,0.00402649859638479,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"16",4853,-85.6044845004662,175.208969000932,175.249102780197,1,0.00143409650406084,0.00027960884598272,1,2,NA,NA,NA,-76.6673703073124,169.334740614625,169.826208191417,2,0.00057563584192974,0.0124296778841875,2.06115362243856e-09,0.00777247572465042,2.06115362243856e-09,0.00891643962096241,2.06115362243856e-09,0.00519538221941103,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"17",4976,-87.8449732961005,179.689946592201,179.730080371465,1,0.00123304960796935,0.000273895616175052,1,2,NA,NA,NA,-79.021956162548,174.043912325096,174.535379901888,2,0.000450461949146122,0.01102529969682,2.06115362243856e-09,0.00528520988995075,2.06115362243856e-09,0.00704300391890702,6.44897619594005e-05,0.00401628996946619,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"18",4986,-86.9426314335643,177.885262867129,177.925396646393,1,0.00126153299367229,0.000260766991830148,1,2,NA,NA,NA,-77.8788180140172,171.757636028034,172.249103604826,2,0.000465108065396845,0.0117880177895316,2.06115362243856e-09,0.00622526126992615,2.06115362243856e-09,0.00778978047923315,2.06115362243856e-09,0.00429597855673104,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"19",6445,-88.9691218120627,181.938243624125,181.97837740339,1,0.00139425750805737,0.000287533031247916,1,2,NA,NA,NA,-79.3530475576001,174.7060951152,175.197562691992,2,0.000490273380686558,0.0110357714202075,2.06115362243856e-09,0.00552999861636693,2.06115362243856e-09,0.00837995747853911,2.06115362243856e-09,0.00469002267318114,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"20",6586,-85.8159152494788,175.631830498958,175.671964278222,1,0.00127267358808036,0.000288943795266441,1,2,NA,NA,NA,-76.9862962939662,169.972592587932,170.464060164724,2,0.000150660437420397,0.0110296290176521,2.06115362243856e-09,0.0065677099697011,2.06115362243856e-09,0.00688582773796512,0.00130547007735162,0.00446324896872273,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"21",6776,-85.6603527279238,175.320705455848,175.360839235112,1,0.00109216247636398,0.000265801526784597,1,2,NA,NA,NA,-76.8295125732015,169.659025146403,170.150492723195,2,0.000454248815284592,0.00967087110617842,2.06115362243856e-09,0.00511184971869057,2.06118654436373e-09,0.00590881864454854,2.06115362243856e-09,0.00410246614352679,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"22",6943,-87.7229875071636,179.445975014327,179.486108793591,1,0.00132567125023327,0.000273799642540204,1,2,NA,NA,NA,-78.7009938914406,173.401987782881,173.893455359673,2,0.000398771705750224,0.0108732571224749,2.06115362243856e-09,0.00519913131828881,2.06115362243856e-09,0.00699181380660205,0.000294945856233878,0.00427412941406043,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"23",7081,-86.3449029206011,176.689805841202,176.729939620466,1,0.00136039470718909,0.000259557979813867,1,2,NA,NA,NA,-77.8013334528741,171.602666905748,172.09413448254,2,0.000487860144398999,0.313627415769456,2.06115362243856e-09,0.00292580228222636,2.06115362243856e-09,2.483345542953,2.06115362243856e-09,100,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"24",7172,-86.7974149638996,177.594829927799,177.634963707063,1,0.00145162348685872,0.00028087174217285,1,2,NA,NA,NA,-77.9841827023135,171.968365404627,172.459832981419,2,0.00055390764787346,0.0107430225608365,2.06115362243856e-09,0.00592106820602514,2.06115362243856e-09,0.00768443621942357,2.06115362243856e-09,0.00412986632531232,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"25",8159,-86.6881911550421,177.376382310084,177.416516089348,1,0.00127470046152991,0.000280890540010051,1,2,NA,NA,NA,-77.8496025021931,171.699205004386,172.190672581178,2,0.000518096606011841,0.0117282406054983,2.06115362243856e-09,0.0058408176801012,2.06115362243856e-09,0.00735902466001626,2.06115362243856e-09,0.00436378857209054,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
