"","Tree","loglik.1Rate","AIC.1Rate","AICc.1Rate","rate.cat.1Rate","solution1to0.1Rate","solution0to1.1Rate","index.mat1to0.1Rate","index.mat0to1.1Rate","iterations.1Rate","eigval.1Rate","eigvect.1Rate","loglik.2Rate","AIC.2Rate","AICc.2Rate","rate.cat.2Rate","solution1R1to0R1.2Rate","solution0R2to0R1.2Rate","solution0R1to1R1.2Rate","solution1R2to1R1.2Rate","solution0R1to0R2.2Rate","solution1R2to0R2.2Rate","solution1R1to1R2.2Rate","solution0R2to1R2.2Rate","index.mat1R1to0R1.2Rate","index.mat0R2to0R1.2Rate","index.mat0R1to1R1.2Rate","index.mat1R2to1R1.2Rate","index.mat0R1to0R2.2Rate","index.mat1R2to0R2.2Rate","index.mat1R1to1R2.2Rate","index.mat0R2to1R2.2Rate","iterations.2Rate","eigval.2Rate","eigvect.2Rate","Best"
"1",228,-75.5330619500934,155.066123900187,155.106257679451,1,0.0011232706133412,0.000193378244716727,1,2,NA,NA,NA,-67.1818027079032,150.363605415806,150.855072992598,2,2.06115362243856e-09,0.00936078392103508,2.06115362243856e-09,0.008891404060764,0.000362140381003255,0.00200640520208862,2.06115362243856e-09,0.00533982058845167,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"2",364,-74.4175511748136,152.835102349627,152.875236128891,1,0.00122442081863879,0.000188327086631057,1,2,NA,NA,NA,-66.4123437499293,148.824687499859,149.31615507665,2,0.000400836152932373,0.0143621909080634,2.06115362243856e-09,0.00726374312188764,2.06115362243856e-09,0.0104719800279504,2.06115362243856e-09,0.00308555753667397,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"3",1260,-73.6881815329049,151.37636306581,151.416496845074,1,0.00123046988273081,0.000210803210012016,1,2,NA,NA,NA,-65.1905989403979,146.381197880796,146.872665457588,2,2.06115362243856e-09,0.0146087506168397,2.06115362243856e-09,0.00683104818153244,2.06115362243856e-09,0.0118769257542545,0.000877459949183258,0.00311385969917621,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"4",1599,-75.0606097161551,154.12121943231,154.161353211574,1,0.00113216217821318,0.000194238813730046,1,2,NA,NA,NA,-65.8364779006637,147.672955801327,148.164423378119,2,2.06117055134706e-09,0.0149853193550246,2.06115362243856e-09,0.00698217008114463,2.06115362243856e-09,0.0115344481914501,0.000743387023232976,0.00444472171036458,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"5",2030,-74.2805010940348,152.56100218807,152.601135967334,1,0.00118752252674603,0.000213597715824381,1,2,NA,NA,NA,-66.8592206909746,149.718441381949,150.209908958741,2,0.000385402890997462,0.0147215498871018,2.06115362243856e-09,0.00561164763318924,2.06115362243856e-09,0.00967987971035516,2.06115362243856e-09,0.00391039109196285,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"6",2701,-74.7066106840272,153.413221368054,153.453355147319,1,0.000411633820300921,0.00046073585081954,1,2,NA,NA,NA,-66.0820979546988,148.164195909398,148.655663486189,2,0.00871324442000328,0.00852400294611463,2.06115362243856e-09,0.00130001236220427,0.000173524794562329,2.06115362243856e-09,0.0206590026213002,0.00382506390864049,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"7",2791,-73.4609454593012,150.921890918602,150.962024697867,1,0.000342232684282947,0.000435723182979549,1,2,NA,NA,NA,-64.6749039179817,145.349807835963,145.841275412755,2,0.000322422821086425,0.0151022483673326,2.06115362243856e-09,0.00593623550663185,2.06115362243856e-09,0.0113693273561818,2.06115362243856e-09,0.00438859949536547,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"8",3637,-75.5117560325764,155.023512065153,155.063645844417,1,0.000395422311336514,0.000490952453269111,1,2,NA,NA,NA,-67.1606489083182,150.321297816636,150.812765393428,2,0.000333007360748039,0.0144824109429147,2.06115362243856e-09,0.00637846917460609,0.00026784958648559,0.0112869384332586,2.06115362243856e-09,0.00523690192942483,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"9",3914,-72.3002418121395,148.600483624279,148.640617403543,1,0.000334440152674171,0.000447274680430711,1,2,NA,NA,NA,-63.9365373181807,143.873074636361,144.364542213153,2,0.00659498197665944,0.00771851901664768,2.06115362243856e-09,0.00131761577725539,0.000204077344043693,2.06115362243856e-09,0.017940138565574,0.00342396409374579,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"10",4199,-75.3117029527444,154.623405905489,154.663539684753,1,0.00112858622516438,0.000192053853849282,1,2,NA,NA,NA,-66.2876357483037,148.575271496607,149.066739073399,2,0.000344275083361386,0.014672491261675,2.06115362243856e-09,0.00588475480581212,2.06115362243856e-09,0.0115952171496705,2.06115362243856e-09,0.00450825022618149,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
