"","Tree","loglik.1Rate","AIC.1Rate","AICc.1Rate","rate.cat.1Rate","solution1to0.1Rate","solution0to1.1Rate","index.mat1to0.1Rate","index.mat0to1.1Rate","iterations.1Rate","eigval.1Rate","eigvect.1Rate","loglik.2Rate","AIC.2Rate","AICc.2Rate","rate.cat.2Rate","solution1R1to0R1.2Rate","solution0R2to0R1.2Rate","solution0R1to1R1.2Rate","solution1R2to1R1.2Rate","solution0R1to0R2.2Rate","solution1R2to0R2.2Rate","solution1R1to1R2.2Rate","solution0R2to1R2.2Rate","index.mat1R1to0R1.2Rate","index.mat0R2to0R1.2Rate","index.mat0R1to1R1.2Rate","index.mat1R2to1R1.2Rate","index.mat0R1to0R2.2Rate","index.mat1R2to0R2.2Rate","index.mat1R1to1R2.2Rate","index.mat0R2to1R2.2Rate","iterations.2Rate","eigval.2Rate","eigvect.2Rate","Best"
"1",153,-85.4329886946441,174.865977389288,174.906111168552,1,0.00155331303139885,9.32143129199e-05,1,2,NA,NA,NA,-73.6551229786068,163.310245957214,163.801713534005,2,2.06115362243856e-09,0.00811606957776827,2.06115362243856e-09,0.0117669712879643,0.000186234768153588,0.00661015743755524,2.06115362243856e-09,0.00963801655265193,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"2",244,-84.3003197920572,172.600639584114,172.640773363379,1,0.00163437106845063,0.000102115127867651,1,2,NA,NA,NA,-75.2494187274676,166.498837454935,166.990305031727,2,2.06115362243856e-09,0.00676707128756759,2.06115362243856e-09,0.0108492999902649,0.00024833017955933,0.00401649838060466,2.06115362243856e-09,0.00759172163152618,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"3",1165,-85.0400556555252,174.08011131105,174.120245090315,1,0.00173679529312024,0.000101248099286426,1,2,NA,NA,NA,-74.0540003123829,164.108000624766,164.599468201558,2,2.06115362243856e-09,0.00791989647145562,2.06115362243856e-09,0.011950902941746,0.000212029478917556,0.00625103099331947,2.06115362243856e-09,0.00872501459244902,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"4",1193,-83.2256765917032,170.451353183406,170.491486962671,1,0.00179267729443177,0.000112124627317356,1,2,NA,NA,NA,-74.8127327924572,165.625465584914,166.116933161706,2,2.06115362243856e-09,0.00652403137500164,2.06115362243856e-09,0.00958581203948253,0.000272209251632688,0.00364741167586982,2.06115362243856e-09,0.00789050102246755,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"5",1423,-85.2165414144457,174.433082828891,174.473216608156,1,0.00166649299096703,0.00010851571724526,1,2,NA,NA,NA,-74.2368349606208,164.473669921242,164.965137498033,2,2.06115362243856e-09,0.0084200066462243,2.06115362243856e-09,0.0111429173048534,0.000200727444150991,0.00655217216400266,2.06115362243856e-09,0.00936811916328587,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"6",1770,-83.2668674808975,170.533734961795,170.573868741059,1,0.00166696173586376,9.87483422624677e-05,1,2,NA,NA,NA,-73.6329432426776,163.265886485355,163.757354062147,2,2.06115362243856e-09,0.0198811747010609,2.06115362243856e-09,0.00558965206766429,2.06115362243856e-09,0.00821889271381418,0.0010987774530842,0.00448437254718179,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"7",2206,-83.2069620793855,170.413924158771,170.454057938035,1,0.00174762199909396,0.000106708348441583,1,2,NA,NA,NA,-73.9605711509206,163.921142301841,164.412609878633,2,2.06115362243856e-09,0.00748440248704919,2.06115362243856e-09,0.0103891042859761,0.000214319207578221,0.00444059130036666,2.06115362243856e-09,0.00850327239024182,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"8",2451,-84.3418122700427,172.683624540085,172.72375831935,1,0.00168517871553304,0.000100891630104692,1,2,NA,NA,NA,-74.2859370365761,164.571874073152,165.063341649944,2,2.06115362243856e-09,0.00731176923852347,2.06115362243856e-09,0.0102072965157944,0.000213666468317814,0.00474510215004327,2.06115362243856e-09,0.0084204767541924,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"9",2635,-83.8595046564536,171.719009312907,171.759143092171,1,0.00172471125414556,0.000101982707963388,1,2,NA,NA,NA,-74.2417175179865,164.483435035973,164.974902612765,2,2.06115362243856e-09,0.00741314921953617,2.06115362243856e-09,0.0109254818294364,0.000235239150299961,0.00439986269337291,2.06115362243856e-09,0.00874671685816512,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"10",3493,-80.7229468087363,165.445893617473,165.486027396737,1,0.00139099771340985,9.32120170597349e-05,1,2,NA,NA,NA,-72.2753350452352,160.55067009047,161.042137667262,2,2.06115362243856e-09,0.00539766650765463,2.06115362243856e-09,0.00973942067297511,0.000188607334922308,0.00469420494837187,2.06115362243856e-09,0.00672853152640588,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"11",3602,-84.1672436889058,172.334487377812,172.374621157076,1,0.00164458017549399,0.000107513565436215,1,2,NA,NA,NA,-74.9328201865712,165.865640373142,166.357107949934,2,2.06115362243856e-09,0.00723540757301163,2.06115362243856e-09,0.0111466854712549,0.000238775088652546,0.00488574408368193,2.06115362243856e-09,0.00889069566476893,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"12",3699,-82.4588131651419,168.917626330284,168.957760109548,1,0.00194120507364182,0.000106673794323685,1,2,NA,NA,NA,-74.4810714672874,164.962142934575,165.453610511367,2,2.06115362243856e-09,0.0232992780327372,2.06115362243856e-09,0.00475961197220494,2.06115362243856e-09,0.00821395092965331,0.00157013879146213,0.00542108382577869,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"13",3715,-83.4298930714979,170.859786142996,170.89991992226,1,0.00162359028143522,0.000102571910761576,1,2,NA,NA,NA,-73.2830420846455,162.566084169291,163.057551746083,2,2.06115362243856e-09,0.0240497459323746,2.06115362243856e-09,0.00552891136176704,2.06115362243856e-09,0.00854899784982691,0.00113933016755981,0.00661141726474257,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"14",4229,-86.2855325511656,176.571065102331,176.611198881595,1,0.00177519044577264,0.000102946771164762,1,2,NA,NA,NA,-75.6327497255683,167.265499451137,167.756967027928,2,2.06115362243856e-09,0.00751552942480672,2.06115362243856e-09,0.0109239774943856,0.000236612683626547,0.00546338980443448,2.06115362243856e-09,0.00923166336727695,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"15",4491,-83.0703209201345,170.140641840269,170.180775619533,1,0.0016368935251473,9.78950651713161e-05,1,2,NA,NA,NA,-74.0469300935686,164.093860187137,164.585327763929,2,2.06283702051447e-09,0.00641779925071016,2.06115362243856e-09,0.0104826821535961,0.000241624457332499,0.00431739860403653,2.06115362243856e-09,0.00707764488068231,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"16",4853,-84.0835474215337,172.167094843067,172.207228622332,1,0.00177962671828141,0.000107564796733277,1,2,NA,NA,NA,-74.9041600564877,165.808320112975,166.299787689767,2,0.000535952789072793,0.0253773722089588,2.06115362243856e-09,0.00589190699456842,2.06115362243856e-09,0.00921782183543956,2.06115362243856e-09,0.00745461038905097,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"17",4976,-85.5916483973586,175.183296794717,175.223430573981,1,0.00154135635266998,9.40753797489101e-05,1,2,NA,NA,NA,-75.4479164173933,166.895832834787,167.387300411578,2,2.06115362243856e-09,0.00681049308381174,2.06115362243856e-09,0.00946477327640402,0.00022100633363312,0.00383838704629153,2.06115362243856e-09,0.00746515375161088,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"18",4986,-83.8411612536618,171.682322507324,171.722456286588,1,0.00155925835491117,9.42189761052053e-05,1,2,NA,NA,NA,-73.3798958618214,162.759791723643,163.251259300435,2,2.06115362243856e-09,0.00814848476985736,2.06115362243856e-09,0.0104107948258487,0.00019218836509917,0.0049383868430239,2.06115362243856e-09,0.00902356965232804,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"19",6445,-85.0406912976442,174.081382595288,174.121516374553,1,0.00175398078144074,0.000113491115237116,1,2,NA,NA,NA,-74.8431782490964,165.686356498193,166.177824074985,2,2.06115362243856e-09,0.0219579833169814,2.06115362243856e-09,0.00523669282519276,2.06115362243856e-09,0.00884550537182281,0.00113454676446749,0.00599017160253548,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"20",6586,-81.295388839272,166.590777678544,166.630911457808,1,0.00168930147308956,9.90719272462677e-05,1,2,NA,NA,NA,-72.757373845456,161.514747690912,162.006215267704,2,2.06115362243856e-09,0.0224467204373846,2.06115362243856e-09,0.00487418999500687,2.06115362243856e-09,0.00748928675139119,0.00150940423590784,0.00512457930166951,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"21",6776,-82.5846157428389,169.169231485678,169.209365264942,1,0.0014263019770443,9.2960011158045e-05,1,2,NA,NA,NA,-73.6050291264868,163.210058252974,163.701525829765,2,0.00045483132184155,0.0200150069301803,2.06115362243856e-09,0.0040453437153376,2.06115362243856e-09,0.00689279469918447,2.06115362243856e-09,0.00624673005596682,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"22",6943,-84.2784995900419,172.556999180084,172.597132959348,1,0.00166480417354148,0.000102827295903878,1,2,NA,NA,NA,-73.9495457101813,163.899091420363,164.390558997154,2,2.06115362243856e-09,0.0071959077890246,2.06115362243856e-09,0.0130885527171505,0.000242966124743638,0.00722518039235046,2.06115362243856e-09,0.00952910551341247,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"23",7081,-83.5881014010149,171.17620280203,171.216336581294,1,0.00171713919664193,9.99932216548941e-05,1,2,NA,NA,NA,-73.4924169775284,162.984833955057,163.476301531849,2,2.06115362243856e-09,0.0078975552942092,2.06115362243856e-09,0.0117076195712612,0.000222286573301844,0.00577869149039982,2.06146612268077e-09,0.00936613495692953,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"24",7172,-83.6510967893925,171.302193578785,171.342327358049,1,0.00175907671986919,0.000109666783737909,1,2,NA,NA,NA,-74.5050600357117,165.010120071423,165.501587648215,2,2.06115362243856e-09,0.0198611033275355,2.06274569336557e-09,0.00560905853339305,2.06115362243856e-09,0.00816828154144452,0.00123441888914784,0.00453833164484258,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"25",8159,-85.0067096582897,174.013419316579,174.053553095844,1,0.0016489092303623,0.000102255830156598,1,2,NA,NA,NA,-75.2989409124118,166.597881824824,167.089349401615,2,0.000489534120324923,0.0218826552053804,2.06115362243856e-09,0.00494013193604725,2.06115362243856e-09,0.00782433053450731,2.06115362243856e-09,0.00478751152163796,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
