"","Tree","loglik.1Rate","AIC.1Rate","AICc.1Rate","rate.cat.1Rate","solution1to0.1Rate","solution0to1.1Rate","index.mat1to0.1Rate","index.mat0to1.1Rate","iterations.1Rate","eigval.1Rate","eigvect.1Rate","loglik.2Rate","AIC.2Rate","AICc.2Rate","rate.cat.2Rate","solution1R1to0R1.2Rate","solution0R2to0R1.2Rate","solution0R1to1R1.2Rate","solution1R2to1R1.2Rate","solution0R1to0R2.2Rate","solution1R2to0R2.2Rate","solution1R1to1R2.2Rate","solution0R2to1R2.2Rate","index.mat1R1to0R1.2Rate","index.mat0R2to0R1.2Rate","index.mat0R1to1R1.2Rate","index.mat1R2to1R1.2Rate","index.mat0R1to0R2.2Rate","index.mat1R2to0R2.2Rate","index.mat1R1to1R2.2Rate","index.mat0R2to1R2.2Rate","iterations.2Rate","eigval.2Rate","eigvect.2Rate","Best"
"1",153,-85.422980838183,174.845961676366,174.88609545563,1,0.000352277448391055,0.00060130741589635,1,2,NA,NA,NA,-72.9745796999473,161.949159399895,162.440626976686,2,2.06115362243856e-09,0.006315140768781,2.06115362243856e-09,0.00837631161232076,0.000221410466592181,0.00180664598274526,2.06115362243856e-09,0.00442974676260022,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"2",244,-83.8048735548408,171.609747109682,171.649880888946,1,0.0004151811923389,0.000634522263498683,1,2,NA,NA,NA,-72.6584375269506,161.316875053901,161.808342630693,2,0.0257421359875106,0.00605092037027019,2.06115362243856e-09,0.000515862777025058,0.000273455217035669,2.06115362243856e-09,2.06115362243856e-09,0.00431847244454589,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"3",1165,-81.6515445855384,167.303089171077,167.343222950341,1,0.000458193132354443,0.000641230456493539,1,2,NA,NA,NA,-70.614517454184,157.229034908368,157.72050248516,2,0.000403322733040069,0.0127477229598217,2.06115362243856e-09,0.00613380464834394,2.06115362243856e-09,0.0119552894388112,2.06115362243856e-09,0.00595197416627413,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"4",1193,-80.6455596920023,165.291119384005,165.331253163269,1,0.00138312417521854,0.000341383528740474,1,2,NA,NA,NA,-71.4418357849243,158.883671569849,159.37513914664,2,0.000447402389769505,0.0110728598175193,2.06115362243856e-09,0.00680825638301944,2.06115362243856e-09,0.0102493837150237,2.06115362243856e-09,0.00475218470210312,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"5",1423,-84.6114034316341,173.222806863268,173.262940642532,1,0.000413856485669321,0.000695582735567629,1,2,NA,NA,NA,-72.512039355778,161.024078711556,161.515546288348,2,0.000361095368367599,0.0110742457887564,2.06115362243856e-09,0.00813058675569718,2.06115362243856e-09,0.0159688520384069,2.06115362243856e-09,0.00796532744536483,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"6",1770,-82.7668081305929,169.533616261186,169.57375004045,1,0.000415912186080859,0.000601754373305102,1,2,NA,NA,NA,-72.0934260782394,160.186852156479,160.678319733271,2,0.000390059188308892,0.0113467612478601,2.06115362243856e-09,0.00631570748350463,2.06115362243856e-09,0.0125402284304551,2.06115362243856e-09,0.00606489378044807,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"7",2206,-83.751889260134,171.503778520268,171.543912299532,1,0.000454356873390939,0.00067812323261752,1,2,NA,NA,NA,-72.4405442967253,160.881088593451,161.372556170242,2,0.000415779997319052,0.0142340568620762,2.06115362243856e-09,0.00626038133222258,2.06115362243856e-09,0.0116058524652072,2.06115362243856e-09,0.00570048727678139,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"8",2451,-84.037001332552,172.074002665104,172.114136444368,1,0.000437079988654066,0.000653610859179603,1,2,NA,NA,NA,-72.6932559996895,161.386511999379,161.877979576171,2,2.06115362243856e-09,0.00599183391885254,2.06115362243856e-09,0.00810508216710007,0.000245523099143702,0.00190347014873187,2.06115362243856e-09,0.00468708299934683,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"9",2635,-82.8075083394092,169.615016678818,169.655150458083,1,0.00134334807438931,0.00033832968240061,1,2,NA,NA,NA,-71.3923587057279,158.784717411456,159.276184988248,2,0.00039307024645753,0.0117059618973671,2.06115362243856e-09,0.00728473361167061,2.06115362243856e-09,0.0116290470399262,2.06115362243856e-09,0.00534173309141526,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"10",3493,-80.2871171629345,164.574234325869,164.614368105133,1,0.00102614297711533,0.000279153808095407,1,2,NA,NA,NA,-69.455517536592,154.911035073184,155.402502649976,2,0.000300980786875099,0.0102129093416495,2.06115362243856e-09,0.0045120293713888,2.06115362243856e-09,0.00803021024926034,2.06115362243856e-09,0.00407670852385423,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"11",3602,-83.0731758486371,170.146351697274,170.186485476538,1,0.0012566137260622,0.000336741684854961,1,2,NA,NA,NA,-71.9870060104561,159.974012020912,160.465479597704,2,0.000397655267687144,0.0129020785709163,2.06115362243856e-09,0.00762268061506181,2.06115362243856e-09,0.0126775658605635,2.06115362243856e-09,0.00628105479575154,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"12",3699,-82.8404504682439,169.680900936488,169.721034715752,1,0.000537894848950238,0.000652199985688994,1,2,NA,NA,NA,-71.3857784327722,158.771556865544,159.263024442336,2,0.0389996788203532,0.00579424159259087,2.06115362243856e-09,0.000660019708231189,0.000240578707897068,2.06115362243856e-09,2.06115362243856e-09,0.00432511887461455,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"13",3715,-80.2362583521526,164.472516704305,164.512650483569,1,0.000412295656956432,0.000673124369511942,1,2,NA,NA,NA,-69.4641457855102,154.92829157102,155.419759147812,2,0.000376064742472167,0.0148849955468049,2.06115362243856e-09,0.00566028355470343,2.06115362243856e-09,0.0112867513105824,2.06115362243856e-09,0.00677381926893475,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"14",4229,-84.1268256166733,172.253651233347,172.293785012611,1,0.000498783111270999,0.000655419862922631,1,2,NA,NA,NA,-73.3408791818058,162.681758363612,163.173225940403,2,2.06115362243856e-09,0.00607322987059617,2.06115362243856e-09,0.00808674846934776,0.000301486337573989,0.00213118063905812,2.06115362243856e-09,0.00446598623093705,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"15",4491,-82.9552830437097,169.910566087419,169.950699866684,1,0.000460168905393957,0.000613274123007532,1,2,NA,NA,NA,-72.1195071697866,160.239014339573,160.730481916365,2,0.0263528599692504,0.00540499517901502,2.06115362243856e-09,0.000581445107364483,0.000291535559094797,2.06115362243856e-09,2.06115362243856e-09,0.00410917047130996,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"16",4853,-82.3063714364636,168.612742872927,168.652876652191,1,0.000446729242970861,0.000691709080753203,1,2,NA,NA,NA,-71.3920358715257,158.784071743051,159.275539319843,2,0.0318328525951096,0.00700526224217,2.06115362243856e-09,0.000564327453118482,0.00021773438599841,2.06115362243856e-09,2.06115362243856e-09,0.00429632745265182,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"17",4976,-83.888219925823,171.776439851646,171.81657363091,1,0.000398390998678585,0.00060136861412406,1,2,NA,NA,NA,-73.2650253332523,162.530050666505,163.021518243296,2,0.0270743992335011,0.00558216412753508,2.06115362243856e-09,0.000486335265075445,0.00025472646968054,2.06115362243856e-09,2.06115362243856e-09,0.00395376336276944,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"18",4986,-83.9099076093904,171.819815218781,171.859948998045,1,0.000379821083812285,0.000632353759358906,1,2,NA,NA,NA,-72.2015786860083,160.403157372017,160.894624948808,2,2.06115362243856e-09,0.00664620049407293,2.06115362243856e-09,0.00870348711158284,0.000236570522865476,0.00189751706647212,2.06115362243856e-09,0.0045272048627081,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"19",6445,-82.6972198411038,169.394439682208,169.434573461472,1,0.000410271208926702,0.000730818797680958,1,2,NA,NA,NA,-71.6541718829701,159.30834376594,159.799811342732,2,0.000365246925661263,0.0120280656259895,2.06115362243856e-09,0.0065645055415389,2.06115362243856e-09,0.0119260149520154,2.06115362243856e-09,0.0058328530291796,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"20",6586,-82.853461607171,169.706923214342,169.747056993606,1,0.000478155855593462,0.000634414927529054,1,2,NA,NA,NA,-72.2075832067669,160.415166413534,160.906633990326,2,0.0245041558461168,0.00483732445492258,2.06115362243856e-09,0.000637018991666527,0.000242016963285911,2.06115362243856e-09,2.06115362243856e-09,0.00378374003671757,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"21",6776,-81.627544421148,167.255088842296,167.29522262156,1,0.000394851766249737,0.000593806709783995,1,2,NA,NA,NA,-71.2546924450387,158.509384890077,159.000852466869,2,2.06115362243856e-09,0.00529650612422957,2.06115362243856e-09,0.00661863265247908,0.000190853847286405,0.00153860188436875,2.06115362243856e-09,0.00354751852659356,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"22",6943,-84.8229989430199,173.64599788604,173.686131665304,1,0.000468412098985388,0.000649957540757038,1,2,NA,NA,NA,-73.0043698042289,162.008739608458,162.50020718525,2,2.06115362243856e-09,0.00573624502054576,2.06115362243856e-09,0.0097969859921195,0.000304917525111284,0.00241075189480548,2.06115362243856e-09,0.00486933344914871,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"23",7081,-83.5295184470188,171.059036894038,171.099170673302,1,0.000459435906984181,0.000629255246658547,1,2,NA,NA,NA,-72.1377960125383,160.275592025077,160.767059601869,2,0.00039769201265908,0.01458926306459,2.06115362243856e-09,0.00532564946016109,2.06115362243856e-09,0.0105019960864559,2.06115362243856e-09,0.00443627373158916,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"24",7172,-84.0088433642162,172.017686728432,172.057820507697,1,0.000463860346415,0.000668244787980456,1,2,NA,NA,NA,-72.7316021220606,161.463204244121,161.954671820913,2,0.029123623227192,0.00564033122592191,2.06115362243856e-09,0.000586906486388821,0.000273136089550864,2.06115362243856e-09,2.06115362243856e-09,0.00441022777774642,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"25",8159,-84.1253886821862,172.250777364372,172.290911143637,1,0.0012543592991744,0.00032447769097273,1,2,NA,NA,NA,-72.8318606694158,161.663721338832,162.155188915623,2,0.000384204516734943,0.0132072856313454,2.06115362243856e-09,0.00571075811189681,2.06115362243856e-09,0.00965895424902025,2.06115362243856e-09,0.00453000895708997,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
