"","Tree","loglik.1Rate","AIC.1Rate","AICc.1Rate","rate.cat.1Rate","solution1to0.1Rate","solution0to1.1Rate","index.mat1to0.1Rate","index.mat0to1.1Rate","iterations.1Rate","eigval.1Rate","eigvect.1Rate","loglik.2Rate","AIC.2Rate","AICc.2Rate","rate.cat.2Rate","solution1R1to0R1.2Rate","solution0R2to0R1.2Rate","solution0R1to1R1.2Rate","solution1R2to1R1.2Rate","solution0R1to0R2.2Rate","solution1R2to0R2.2Rate","solution1R1to1R2.2Rate","solution0R2to1R2.2Rate","index.mat1R1to0R1.2Rate","index.mat0R2to0R1.2Rate","index.mat0R1to1R1.2Rate","index.mat1R2to1R1.2Rate","index.mat0R1to0R2.2Rate","index.mat1R2to0R2.2Rate","index.mat1R1to1R2.2Rate","index.mat0R2to1R2.2Rate","iterations.2Rate","eigval.2Rate","eigvect.2Rate","Best"
"1",153,-80.629314255553,165.258628511106,165.29876229037,1,0.00087308286109143,0.000382590094234065,1,2,NA,NA,NA,-72.9922617226422,161.984523445284,162.475991022076,2,2.06115362243856e-09,0.00725780155207615,2.06115362243856e-09,0.00558373158911183,2.06115362243856e-09,0.00293051956152443,2.06115362243856e-09,0.00279829686039413,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"2",244,-81.2646685184075,166.529337036815,166.569470816079,1,0.000920336378327647,0.00040002332471724,1,2,NA,NA,NA,-73.9576036503434,163.915207300687,164.406674877479,2,2.06115362243856e-09,0.00726244674612116,2.06115362243856e-09,0.00585641092603062,1.91807479725946e-05,0.00282784456947371,2.06115362243856e-09,0.00285157568163983,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"3",1165,-80.6267601130512,165.253520226102,165.293654005367,1,0.00103711957588295,0.000375693340317959,1,2,NA,NA,NA,-72.7177169886742,161.435433977348,161.92690155414,2,0.0036910641480732,0.00732679694487523,2.06115362243856e-09,0.00224217445472711,2.06115362243856e-09,2.06115362243856e-09,0.000330447185481592,0.00248932408369181,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"4",1193,-79.6546967840753,163.309393568151,163.349527347415,1,0.00103614079915021,0.000390116769787662,1,2,NA,NA,NA,-74.0911284829308,164.182256965862,164.673724542653,2,2.06115362243856e-09,0.00638983755179357,2.06115362243856e-09,0.0050080113375628,2.06115362243856e-09,0.00249896491696598,2.06115362243856e-09,0.00250161699782904,1,2,3,4,5,6,7,8,NA,NA,NA,"1Rate"
"5",1423,-81.2568650858993,166.513730171799,166.553863951063,1,0.000984475130102524,0.00041372467986532,1,2,NA,NA,NA,-73.2368738131154,162.473747626231,162.965215203023,2,2.06115362243856e-09,0.00678299229725633,2.06115362243856e-09,0.0071019749618376,2.06115362243856e-09,0.0038265105049508,2.06115362243856e-09,0.00279578993738918,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"6",1770,-80.5422952142389,165.084590428478,165.124724207742,1,0.000962670666401771,0.000374224916012987,1,2,NA,NA,NA,-72.6609682481042,161.321936496208,161.813404073,2,2.06115362243856e-09,0.00716509436104468,2.06115362243856e-09,0.00562589932347615,2.06115362243856e-09,0.00292047476188174,2.06115362243856e-09,0.00279995074828848,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"7",2206,-79.8029148837723,163.605829767545,163.645963546809,1,0.00104385289779893,0.000420093812504933,1,2,NA,NA,NA,-72.6488727058017,161.297745411603,161.789212988395,2,2.06115362243856e-09,0.00746993674289348,2.06115362243856e-09,0.00566116396511957,2.06115362243856e-09,0.00299197008158942,2.06115362243856e-09,0.00315665227065017,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"8",2451,-81.2335820990332,166.467164198066,166.507297977331,1,0.000997822458215912,0.00039400313336696,1,2,NA,NA,NA,-73.1856925190897,162.371385038179,162.862852614971,2,2.06115362243856e-09,0.00740002732835718,2.06115362243856e-09,0.00596495812075144,2.06115362243856e-09,0.00305685701067176,2.06115362243856e-09,0.00351698479962592,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"9",2635,-81.7719619568717,167.543923913743,167.584057693008,1,0.0010438588381907,0.000412437901980155,1,2,NA,NA,NA,-74.0075567090092,164.015113418018,164.50658099481,2,2.06115362243856e-09,0.00714403795839742,2.06115362243856e-09,0.00598085505704924,2.06115362243856e-09,0.00328038905601172,2.06115362243856e-09,0.00305878975053392,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"10",3493,-78.2508131250119,160.501626250024,160.541760029288,1,0.000741299232266814,0.00033905291482491,1,2,NA,NA,NA,-70.4785274581351,156.95705491627,157.448522493062,2,2.06115362243856e-09,0.00599612871303525,2.06115362243856e-09,0.00460505478469426,2.06115362243856e-09,0.00247830293321814,2.06115362243856e-09,0.00237253701964168,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
