"","Tree","loglik.1Rate","AIC.1Rate","AICc.1Rate","rate.cat.1Rate","solution1to0.1Rate","solution0to1.1Rate","index.mat1to0.1Rate","index.mat0to1.1Rate","iterations.1Rate","eigval.1Rate","eigvect.1Rate","loglik.2Rate","AIC.2Rate","AICc.2Rate","rate.cat.2Rate","solution1R1to0R1.2Rate","solution0R2to0R1.2Rate","solution0R1to1R1.2Rate","solution1R2to1R1.2Rate","solution0R1to0R2.2Rate","solution1R2to0R2.2Rate","solution1R1to1R2.2Rate","solution0R2to1R2.2Rate","index.mat1R1to0R1.2Rate","index.mat0R2to0R1.2Rate","index.mat0R1to1R1.2Rate","index.mat1R2to1R1.2Rate","index.mat0R1to0R2.2Rate","index.mat1R2to0R2.2Rate","index.mat1R1to1R2.2Rate","index.mat0R2to1R2.2Rate","iterations.2Rate","eigval.2Rate","eigvect.2Rate","Best"
"1",228,-83.7317798666389,171.463559733278,171.503693512542,1,0.00121272260787096,0.000276123805215964,1,2,NA,NA,NA,-75.5892311715212,167.178462343042,167.669929919834,2,2.06115362243856e-09,0.00613306945778871,2.06115362243856e-09,0.00756475439939517,0.000397393939610963,0.00237222697177864,2.06115362243856e-09,0.00601426482999082,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"2",364,-82.2406782991608,168.481356598322,168.521490377586,1,0.00132539508196577,0.00026790697159624,1,2,NA,NA,NA,-75.0281224913793,166.056244982759,166.54771255955,2,2.06115362243856e-09,0.00972004565065277,2.06115362243856e-09,0.0066560715241465,2.06115362243856e-09,0.00864889619045567,0.00145061241524198,0.00198924386059742,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"3",1260,-81.6571817376419,167.314363475284,167.354497254548,1,0.00137314319389518,0.000278856453019452,1,2,NA,NA,NA,-74.548386258965,165.09677251793,165.588240094722,2,2.06115362243856e-09,0.0103077662826754,2.06115362243856e-09,0.00695403970171735,2.06115362243856e-09,0.00874446451421548,0.00140597784967918,0.00242850326590335,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"4",1599,-83.3578192219136,170.715638443827,170.755772223091,1,0.0012542012427274,0.000276163770684789,1,2,NA,NA,NA,-74.851797112269,165.703594224538,166.19506180133,2,2.06115362243856e-09,0.0113719376934252,2.06115362243856e-09,0.0067622986111571,2.06115362243856e-09,0.00896650847374521,0.00114440814178529,0.00329261304898024,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"5",2030,-81.3351233356808,166.670246671362,166.710380450626,1,0.00130361455446566,0.000295280658858329,1,2,NA,NA,NA,-73.7116969337669,163.423393867534,163.914861444326,2,0.000530198754865044,0.0105320468910947,2.06115362243856e-09,0.00536909508148202,2.06115362243856e-09,0.00800855608149969,2.06115362243856e-09,0.00349641083012163,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"6",2701,-83.2859905340793,170.571981068159,170.612114847423,1,0.00131023337429427,0.000272580887040708,1,2,NA,NA,NA,-74.9638756625635,165.927751325127,166.419218901919,2,2.06115362243856e-09,0.0104062141863734,2.06115362243856e-09,0.0065101814560001,2.06115362243856e-09,0.00926010262054438,0.00123980649807521,0.00278227353932771,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"7",2791,-82.1814993454586,168.362998690917,168.403132470181,1,0.00105991108373096,0.000272443170877693,1,2,NA,NA,NA,-74.1796152272206,164.359230454441,164.850698031233,2,2.06115362243856e-09,0.00993836079991225,2.06115362243856e-09,0.00640048935093047,2.06115362243856e-09,0.00796177118394851,0.00108619964739124,0.00273429984395194,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"8",3637,-81.9432886727278,167.886577345456,167.92671112472,1,0.00124345301482611,0.000289997332913708,1,2,NA,NA,NA,-74.3994370956728,164.798874191346,165.290341768137,2,2.06115362243856e-09,0.00908430183244503,2.06115362243856e-09,0.00608968935498283,2.06115362243856e-09,0.00795827849827664,0.00117855737490214,0.00308060363639438,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"9",3914,-82.0612472934813,168.122494586963,168.162628366227,1,0.00116426493943974,0.000251995479473566,1,2,NA,NA,NA,-73.7844596033638,163.568919206728,164.060386783519,2,0.00390658518886117,0.00613337560989635,2.06115362243856e-09,0.00197667364809545,0.000335578694702802,2.06115362243856e-09,0.00800478806644889,0.00381608453424729,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"10",4199,-83.2599797224327,170.519959444865,170.56009322413,1,0.00125605443394715,0.000260080595227556,1,2,NA,NA,NA,-75.6279019320947,167.255803864189,167.747271440981,2,2.06115362243856e-09,0.00982788071492643,2.06115362243856e-09,0.00622581977959894,2.06115362243856e-09,0.00838994950779366,0.00120035976857008,0.00253081091075702,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"11",4384,-83.0831571864364,170.166314372873,170.206448152137,1,0.00133551658715349,0.000265242038415819,1,2,NA,NA,NA,-75.1375962186888,166.275192437378,166.766660014169,2,2.06115362243856e-09,0.00616149350151284,2.06115362243856e-09,0.00538823159191387,0.000389717862314806,0.00167666876660452,2.06115362243856e-09,0.00523622136038686,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"12",5042,-81.4575495594933,166.915099118987,166.955232898251,1,0.00104287134469049,0.000249004735876739,1,2,NA,NA,NA,-73.9264044515359,163.852808903072,164.344276479864,2,2.06115362243856e-09,0.0100667798612614,2.06115362243856e-09,0.00630851429906684,2.06115362243856e-09,0.00807199542394946,0.00108752908609221,0.00300297088708583,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"13",5097,-81.3639708997308,166.727941799462,166.768075578726,1,0.00136871923901727,0.000294700824773895,1,2,NA,NA,NA,-74.5695063580359,165.139012716072,165.630480292864,2,2.06115362243856e-09,0.00941023900041916,2.06115362243856e-09,0.00674615582895711,2.06115362243856e-09,0.00826833970615936,0.00136119656531084,0.00256264612709092,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"14",5143,-81.620277948095,167.24055589619,167.280689675454,1,0.00151458965401589,0.000321095597474375,1,2,NA,NA,NA,-74.0978995675182,164.195799135036,164.687266711828,2,0.0101758945598201,0.00652440057553533,2.06115362243856e-09,0.00195416917039738,0.000439708678137043,2.06115362243856e-09,0.0193918727586307,0.00498754589780154,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"15",5220,-80.4245311119321,164.849062223864,164.889196003128,1,0.00129175088806872,0.000247392889746678,1,2,NA,NA,NA,-73.7321734105608,163.464346821122,163.955814397913,2,2.06115362243856e-09,0.00946137248561901,2.06115362243856e-09,0.00637886489384979,2.06115362243856e-09,0.0078823791492257,0.00163465009100107,0.0029368319063807,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"16",5434,-82.5039155983985,169.007831196797,169.047964976061,1,0.00111953703651708,0.00026022978177343,1,2,NA,NA,NA,-74.4920628053858,164.984125610772,165.475593187563,2,2.06115362243856e-09,0.00974735139704368,2.06115362243856e-09,0.00594524169893988,2.06115362243856e-09,0.00774833159227259,0.00107701682722893,0.00249189245750279,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"17",5488,-81.7127077331972,167.425415466394,167.465549245659,1,0.00132704179136833,0.000304455037400579,1,2,NA,NA,NA,-73.9503673230332,163.900734646066,164.392202222858,2,2.06115362243856e-09,0.00993515423268065,2.06115362243856e-09,0.00660440733982111,2.06115362243856e-09,0.00818541684448243,0.00147721322885283,0.00372158978258292,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"18",5568,-82.680087254816,169.360174509632,169.400308288896,1,0.00121663725682674,0.000267112333342804,1,2,NA,NA,NA,-74.9455279027773,165.891055805555,166.382523382346,2,0.000516364544441289,0.0100866647820575,2.06115362243856e-09,0.00546778761483085,2.06115362243856e-09,0.00774297890270578,2.06115362243856e-09,0.00296610820293748,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
