"","Tree","loglik.1Rate","AIC.1Rate","AICc.1Rate","rate.cat.1Rate","solution1to0.1Rate","solution0to1.1Rate","index.mat1to0.1Rate","index.mat0to1.1Rate","iterations.1Rate","eigval.1Rate","eigvect.1Rate","loglik.2Rate","AIC.2Rate","AICc.2Rate","rate.cat.2Rate","solution1R1to0R1.2Rate","solution0R2to0R1.2Rate","solution0R1to1R1.2Rate","solution1R2to1R1.2Rate","solution0R1to0R2.2Rate","solution1R2to0R2.2Rate","solution1R1to1R2.2Rate","solution0R2to1R2.2Rate","index.mat1R1to0R1.2Rate","index.mat0R2to0R1.2Rate","index.mat0R1to1R1.2Rate","index.mat1R2to1R1.2Rate","index.mat0R1to0R2.2Rate","index.mat1R2to0R2.2Rate","index.mat1R1to1R2.2Rate","index.mat0R2to1R2.2Rate","iterations.2Rate","eigval.2Rate","eigvect.2Rate","Best"
"1",228,-78.2628630577617,160.525726115523,160.565859894788,1,0.00102603596675304,0.000250409003462608,1,2,NA,NA,NA,-72.5469018848747,161.093803769749,161.585271346541,2,2.06115362243856e-09,0.0072458596445975,2.06115362243856e-09,0.00311168384822357,0.000425471671938973,0.00106106375535582,2.06115362243856e-09,0.00315411978758311,1,2,3,4,5,6,7,8,NA,NA,NA,"1Rate"
"2",364,-76.5158421118648,157.03168422373,157.071818002994,1,0.00112252542716297,0.000252372487996012,1,2,NA,NA,NA,-71.249212974982,158.498425949964,158.989893526756,2,0.00518310173049279,0.0129811950287287,2.06115362243856e-09,0.00160110329794563,0.000651726648954793,3.87770652231669e-05,2.06115362243856e-09,0.00400662528032739,1,2,3,4,5,6,7,8,NA,NA,NA,"1Rate"
"3",1260,-77.6452565443216,159.290513088643,159.330646867907,1,0.00115582405613226,0.000279195091433799,1,2,NA,NA,NA,-71.5521227355091,159.104245471018,159.59571304781,2,0.00310852135069101,0.0119957468056399,2.06115362243856e-09,0.00250779393173896,0.000554999571763347,2.06115362243856e-09,2.06115362243856e-09,0.00379583952481013,1,2,3,4,5,6,7,8,NA,NA,NA,"1Rate"
"4",1599,-77.3318837311645,158.663767462329,158.703901241593,1,0.00107250396972449,0.000260402445101846,1,2,NA,NA,NA,-71.4897038175102,158.97940763502,159.470875211812,2,0.00127625494891254,0.00778076466839563,2.06115362243856e-09,0.00435814415572261,0.000251393022115856,2.06115362243856e-09,0.00216018099845305,0.00318271914931341,1,2,3,4,5,6,7,8,NA,NA,NA,"1Rate"
"5",2030,-76.4657919475946,156.931583895189,156.971717674453,1,0.00110631050155753,0.000269692021575043,1,2,NA,NA,NA,-71.7412621338409,159.482524267682,159.973991844474,2,0.0053123737241984,0.00576064436538433,2.06115362243856e-09,0.00209913457628866,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.00121725547722129,1,2,3,4,5,6,7,8,NA,NA,NA,"1Rate"
"6",2701,-77.7248076884087,159.449615376817,159.489749156082,1,0.000579743111975293,0.000481489009718252,1,2,NA,NA,NA,-71.6742366590014,159.348473318003,159.839940894795,2,2.06115362243856e-09,0.00684455438303226,2.06115362243856e-09,0.00225216648866007,2.06115362243856e-09,0.000949368355985325,2.06115362243856e-09,0.00288535684179104,1,2,3,4,5,6,7,8,NA,NA,NA,"1Rate"
"7",2791,-75.1302273582949,154.26045471659,154.300588495854,1,0.000515717777279289,0.000447738263941157,1,2,NA,NA,NA,-69.6783269971122,155.356653994224,155.848121571016,2,0.0011161313129781,0.00615813923892237,2.06115362243856e-09,0.00500078238789279,2.06115362243856e-09,2.06115362243856e-09,0.00319012760497041,0.00234095472879087,1,2,3,4,5,6,7,8,NA,NA,NA,"1Rate"
"8",3637,-77.498249323717,158.996498647434,159.036632426698,1,0.00109167440292845,0.00026320325057945,1,2,NA,NA,NA,-73.5096535349406,163.019307069881,163.510774646673,2,0.00549226105506978,0.00331689040164865,2.06115362243856e-09,0.00201489583814244,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.000758985581439367,1,2,3,4,5,6,7,8,NA,NA,NA,"1Rate"
"9",3914,-75.2306792862736,154.461358572547,154.501492351811,1,0.000544634559790333,0.000443107436006225,1,2,NA,NA,NA,-68.9029054910498,153.8058109821,154.297278558891,2,0.00102098525334364,0.00596517569627127,2.06115362243856e-09,0.00417859720905133,2.06115362243856e-09,2.06115362243856e-09,0.00013019044073091,0.0023467422339738,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"10",4199,-79.0180635845364,162.036127169073,162.076260948337,1,0.000594510202070807,0.000480974799304542,1,2,NA,NA,NA,-72.2508596132744,160.501719226549,160.993186803341,2,0.000512995455232431,0.01194017418588,2.06115362243856e-09,0.00534336696124515,2.06115362243856e-09,0.0178372716248099,2.06115362243856e-09,0.00632800127570257,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
