"","Tree","loglik.1Rate","AIC.1Rate","AICc.1Rate","rate.cat.1Rate","solution1to0.1Rate","solution0to1.1Rate","index.mat1to0.1Rate","index.mat0to1.1Rate","iterations.1Rate","eigval.1Rate","eigvect.1Rate","loglik.2Rate","AIC.2Rate","AICc.2Rate","rate.cat.2Rate","solution1R1to0R1.2Rate","solution0R2to0R1.2Rate","solution0R1to1R1.2Rate","solution1R2to1R1.2Rate","solution0R1to0R2.2Rate","solution1R2to0R2.2Rate","solution1R1to1R2.2Rate","solution0R2to1R2.2Rate","index.mat1R1to0R1.2Rate","index.mat0R2to0R1.2Rate","index.mat0R1to1R1.2Rate","index.mat1R2to1R1.2Rate","index.mat0R1to0R2.2Rate","index.mat1R2to0R2.2Rate","index.mat1R1to1R2.2Rate","index.mat0R2to1R2.2Rate","iterations.2Rate","eigval.2Rate","eigvect.2Rate","Best"
"1",228,-84.4618608537366,172.923721707473,172.963855486737,1,0.00110843393759456,0.000388290824553981,1,2,NA,NA,NA,-77.2384378542868,170.476875708574,170.968343285365,2,0.00485665719252389,0.00899171743125602,2.06115362243856e-09,0.00193047182965892,0.000315515755096184,2.06115362243856e-09,2.06115362243856e-09,0.00352669836617053,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"2",364,-82.731561764349,169.463123528698,169.503257307962,1,0.00110412441346582,0.000401997297489925,1,2,NA,NA,NA,-75.1630139972278,166.326027994456,166.817495571247,2,0.00562424359265618,0.0101693904871579,2.06115362243856e-09,0.00208414910294991,0.000167983496274301,2.06115362243856e-09,2.06115362243856e-09,0.00332591074752228,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"3",1260,-82.8600368437783,169.720073687557,169.760207466821,1,0.00118134589092817,0.000406145967842937,1,2,NA,NA,NA,-75.289318064961,166.578636129922,167.070103706714,2,0.0053471781185401,0.0102394588547017,2.06115362243856e-09,0.00227760866675277,0.000141928915196921,2.06115362243856e-09,2.06115362243856e-09,0.00351355550465933,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"4",1599,-84.5789973202916,173.157994640583,173.198128419847,1,0.00114492495724868,0.000400494833775564,1,2,NA,NA,NA,-76.4576150567636,168.915230113527,169.406697690319,2,0.000214342623010292,0.0115989901971704,2.06115362243856e-09,0.00859947122916778,2.06115362243856e-09,0.010282190638496,0.000939900297655264,0.00505825302643701,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"5",2030,-82.817178083909,169.634356167818,169.674489947082,1,0.00112730449126086,0.000444885145067241,1,2,NA,NA,NA,-75.0602966162063,166.120593232413,166.612060809204,2,0.00521719233127919,0.0090049168883418,2.06115362243856e-09,0.00190640094421788,0.000184200006404218,2.06115362243856e-09,2.06115362243856e-09,0.00351094383705643,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"6",2701,-84.1813338186148,172.36266763723,172.402801416494,1,0.00113128381970543,0.000416856976260053,1,2,NA,NA,NA,-75.5421143810206,167.084228762041,167.575696338833,2,0.0046539633426446,0.00898910663017624,2.06115362243856e-09,0.00190833632274027,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.00363417698269784,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"7",2791,-81.6364279019947,167.272855803989,167.312989583254,1,0.000949826209747787,0.000391887363720457,1,2,NA,NA,NA,-74.1130406757266,164.226081351453,164.717548928245,2,0.00318748338898739,0.00829144197676793,2.06115362243856e-09,0.00201941721332318,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.00317951297945863,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"8",3637,-84.793924837353,173.587849674706,173.62798345397,1,0.00111889076582388,0.000422699711734777,1,2,NA,NA,NA,-77.0104404552477,170.020880910495,170.512348487287,2,0.00522997372083136,0.00883069919622682,2.06115362243856e-09,0.00176658943147676,0.000365876705606647,2.06115362243856e-09,2.06115362243856e-09,0.00350045486989601,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"9",3914,-82.2588981826421,168.517796365284,168.557930144548,1,0.00103781585261719,0.000376023971553333,1,2,NA,NA,NA,-74.9982530852243,165.996506170449,166.48797374724,2,0.0037121755343339,0.00797079786894271,2.06115362243856e-09,0.0025399556388525,2.06115362243856e-09,2.06115362243856e-09,0.000703595236469867,0.00309776505154177,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"10",4199,-84.1773311125575,172.354662225115,172.394796004379,1,0.00109519546298051,0.000405522217942352,1,2,NA,NA,NA,-75.3251613028412,166.650322605682,167.141790182474,2,0.00550801754594203,0.00907794192603896,2.06115362243856e-09,0.00181527150359113,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.00352097670260563,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"11",4384,-83.1350496262301,170.27009925246,170.310233031724,1,0.00120663994974428,0.000411464692919054,1,2,NA,NA,NA,-74.340569050503,164.681138101006,165.172605677798,2,0.00535084292601044,0.00877047062455491,2.06115362243856e-09,0.00209865681519796,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.00360395863218777,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"12",5042,-82.4210573785576,168.842114757115,168.882248536379,1,0.000946690258482143,0.000362773724308927,1,2,NA,NA,NA,-75.1228071697742,166.245614339548,166.73708191634,2,2.06115362243856e-09,0.00926494173581949,2.06115362243856e-09,0.00466250048609958,2.06115362243856e-09,0.00270896097466365,2.06115362243856e-09,0.00311442483253338,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"13",5097,-83.294598215016,170.589196430032,170.629330209296,1,0.00121669736574381,0.000426978668873145,1,2,NA,NA,NA,-75.6164047905758,167.232809581152,167.724277157944,2,0.00506431589579901,0.00922538863492439,2.06115362243856e-09,0.00211238629114714,0.000218499897135333,2.06115362243856e-09,2.06115362243856e-09,0.00382493301175442,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"14",5143,-83.0105342796382,170.021068559276,170.061202338541,1,0.00139923386740123,0.000455787144367805,1,2,NA,NA,NA,-76.8750004650238,169.750000930048,170.241468506839,2,0.00416336204984275,0.00960931813336987,2.06115362243856e-09,0.00312311046150116,0.000353040483902201,2.06115362243856e-09,2.06115362243856e-09,0.00409657912972788,1,2,3,4,5,6,7,8,NA,NA,NA,"1Rate"
"15",5220,-80.6852342382631,165.370468476526,165.41060225579,1,0.00116937841931776,0.000367375589708841,1,2,NA,NA,NA,-73.9429047536639,163.885809507328,164.37727708412,2,0.00485318283661288,0.0082430738690207,2.06115362243856e-09,0.00226695214918044,0.000124466307028374,2.06115362243856e-09,2.06115362243856e-09,0.00316328970698905,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"16",5434,-84.1728429723722,172.345685944744,172.385819724009,1,0.000929488047551019,0.000415657244962557,1,2,NA,NA,NA,-75.2786714450609,166.557342890122,167.048810466914,2,0.0039546641820916,0.00877658028562292,2.06115362243856e-09,0.00167516278466478,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.00348407926863832,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"17",5488,-83.8932011529386,171.786402305877,171.826536085141,1,0.00117211427034596,0.000433260713326437,1,2,NA,NA,NA,-76.4556908098677,168.911381619735,169.402849196527,2,0.00443493365975451,0.00825072965914895,2.06115362243856e-09,0.00216818727070586,0.00023885063941977,2.06115362243856e-09,2.06115362243856e-09,0.00390545763409131,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"18",5568,-82.9368956779707,169.873791355941,169.913925135206,1,0.0010707245033923,0.00039344646332083,1,2,NA,NA,NA,-75.9770026810058,167.954005362012,168.445472938803,2,0.00437435955941406,0.00844316204511312,2.06115362243856e-09,0.00200917999008897,0.000137954282632779,2.06115362243856e-09,2.06115362243856e-09,0.00316163317653209,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"19",6492,-82.8165247674483,169.633049534897,169.673183314161,1,0.00108220534055165,0.000404765043137127,1,2,NA,NA,NA,-76.2461270292258,168.492254058452,168.983721635243,2,0.0048048921179238,0.00887702903154351,2.06115362243856e-09,0.00201802610995945,0.000255343613231996,2.06115362243856e-09,2.06115362243856e-09,0.00321114652377641,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"20",7158,-83.1948657000869,170.389731400174,170.429865179438,1,0.00108906975994464,0.000423146940012036,1,2,NA,NA,NA,-76.0454570021207,168.090914004241,168.582381581033,2,0.00466377127331047,0.00881643164079643,2.06115362243856e-09,0.00210296405905419,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.00314815885801167,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"21",7434,-84.2630312194921,172.526062438984,172.566196218249,1,0.00102133724478161,0.00043877029987561,1,2,NA,NA,NA,-75.4615725113817,166.923145022763,167.414612599555,2,0.00444856122594631,0.00937467228453381,2.06115362243856e-09,0.001731062455405,0.000188887561856503,2.06115362243856e-09,2.06115362243856e-09,0.00380470939225009,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"22",7438,-84.883308387687,173.766616775374,173.806750554638,1,0.000995230772127867,0.000373924790927677,1,2,NA,NA,NA,-77.0583704936252,170.11674098725,170.608208564042,2,0.00486638867830544,0.00835861126061867,2.06115362243856e-09,0.00170182647241753,0.000113876562471579,2.06115362243856e-09,2.06115362243856e-09,0.00286394999787367,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"23",7830,-82.6852805595549,169.37056111911,169.410694898374,1,0.00118385517717224,0.000427309988978356,1,2,NA,NA,NA,-74.394488182111,164.788976364222,165.280443941014,2,0.00514112989069036,0.00957339687368524,2.06115362243856e-09,0.00207094889536235,8.14742937185689e-05,2.06115362243856e-09,2.06115362243856e-09,0.0038383484165746,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"24",7928,-82.5094153743075,169.018830748615,169.058964527879,1,0.00123794292515505,0.000414256620615121,1,2,NA,NA,NA,-76.009083955638,168.018167911276,168.509635488068,2,0.00448813537421264,0.0100979367360851,2.06115362243856e-09,0.00264904809884084,0.000361336451109259,2.06115362243856e-09,2.06115362243856e-09,0.00406792283481266,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"25",8222,-82.942820800672,169.885641601344,169.925775380608,1,0.00118322259165635,0.000432492309608267,1,2,NA,NA,NA,-75.7857024066453,167.571404813291,168.062872390082,2,0.00528022303898308,0.00882388664512889,2.06115362243856e-09,0.00229851217566555,2.65460275416737e-05,2.06115362243856e-09,2.06115362243856e-09,0.00329668132289797,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
