"","(0,R1)","(1,R1)","(0,R2)","(1,R2)","Age"
"368",0.993950252376125,2.43892265501054e-18,0.00604786811764498,1.8795062295376e-06,206.19158
"369",0.997991526086475,1.26619801059946e-18,0.00200793487590889,5.39037616147604e-07,186.399631
"370",0.991798195057674,5.34916438423155e-17,0.00815072957662061,5.10753657057785e-05,128.359174
"371",0.998970645486199,8.7929256396634e-20,0.00102924901181336,1.05501987308464e-07,175.597775
"372",0.996050822779516,5.41795486394963e-18,0.00393914133034224,1.00358901419505e-05,146.470485
"373",0.987563714266062,3.57302433596541e-17,0.0123836758504195,5.26098835182136e-05,73.9510550000001
"374",0.999126478931882,1.30396932746152e-19,0.000873361915762649,1.59152355590057e-07,167.157336
"375",0.999179102423939,2.35958246897839e-20,0.00082082075263587,7.68234248552654e-08,158.488778
"376",0.998569572490603,1.19865479549833e-19,0.00142990642330871,5.21086088145445e-07,146.347851
"377",0.989118227455063,2.47824918303478e-17,0.0108400943307391,4.16782141982345e-05,75.9557500000001
"378",0.996631457610229,6.32293033501496e-19,0.00336530738380944,3.23500596199104e-06,124.175787
"379",0.994713773357888,3.3019510024048e-18,0.00527386233192958,1.23643101828332e-05,109.074309
"380",0.996878366376045,1.10807594888658e-18,0.00311769230315789,3.94132079729164e-06,134.18664
"381",0.993496103555882,9.25994046783847e-18,0.0064821929613539,2.17034827645145e-05,106.849197
"382",0.9883284894745,1.67957265068907e-16,0.011567879777384,0.000103630748115345,124.227683
"383",0.00183301218851889,6.71814662527396e-12,0.99010838011123,0.00805860769353344,296.63
"384",3.31734579663246e-05,8.38520314800404e-19,0.994427473352615,0.00553935318941863,289.8
"385",0.000232066370152121,3.89847685619181e-17,0.987280588624916,0.012487345004932,280.519035
"386",5.67850826904284e-05,6.90455885757963e-17,0.969027476599028,0.0309157383182814,275.12
"387",0.0154444294667833,6.0087100764305e-16,0.973004231689707,0.0115513388435097,255.2
"388",0.796794396655661,1.54623927935565e-14,0.199495579029784,0.00371002431453915,80.0000000000001
"389",0.0210671715440621,5.45339927629268e-16,0.968872779810726,0.0100600486452115,226.42
"390",0.000769751173456606,6.05958984866406e-15,0.939805045971663,0.0594252028548748,181.31
"391",0.000914390530519638,1.55269857288594e-15,0.955856011346545,0.0432295981229335,151.28
"392",0.0100449550439,1.96160184299266e-07,0.789546826650559,0.200408022145357,64.6810630000001
"393",0.0044796572390936,3.50975189617666e-14,0.955411918616756,0.0401084241441156,133.506321
"394",0.00474897131269303,6.39982402445387e-09,0.939830720836257,0.0554203014512258,127.4
"395",0.455174491979287,7.01528952415984e-15,0.539360882918981,0.00546462510172531,56.2818360000001
"396",5.48665641024185e-05,0.201981477107157,0.201045486957101,0.59691816937164,79.0500000000001
"397",8.37141460121057e-05,7.18010703570441e-07,0.467773193647904,0.532142374195381,116.88
"398",1.73386584771703e-06,0.412874117958429,0.0366383409549918,0.550485807220731,46.9200000000001
"399",0.000672753754649618,9.57170864278724e-07,0.451280530593559,0.548045758480927,95.0344010000001
"400",3.48349929296369e-06,0.235254360141213,0.0780543782212899,0.686687778138204,61.64
"401",3.24830632410484e-08,0.450526641553231,0.00582436006298581,0.54364896590072,26.1173660000001
"402",0.590023585431779,1.65232189761671e-14,0.404322256208404,0.00565415835980096,159.74
"403",0.826470976177623,1.65372193706317e-15,0.172286387659264,0.00124263616311148,52.61877
"404",0.838252119185356,2.89152041390573e-16,0.161483695950246,0.00026418486439725,20.636391
"405",1.2621222922653e-05,7.33787238918853e-09,0.587650782450304,0.412336588988901,267.222248
"406",1.96456062466512e-06,3.95626495556825e-08,0.147745209842997,0.852252786033729,248.62
"407",2.64937720617277e-08,5.45774925816688e-08,0.0250287617269693,0.974971157201766,236.875808
"408",7.94366205440573e-06,0.244205422906168,0.0246484854915699,0.731138147940208,211.854367
"409",4.79193938627487e-09,5.64868922625384e-08,0.00713294507399362,0.992866993647175,230.79
"410",1.63862315503711e-08,0.630245270794927,0.00143003081694544,0.368324682001896,189.72
"411",3.08366399516506e-08,0.88036395365374,0.00100230621865453,0.118633709290965,102.3
"412",4.64960891098089e-10,0.905681558646322,0.000243868855157342,0.0940745720335598,84.200344
"413",4.51425980577332e-09,0.924570114223635,0.000352409616006846,0.0750774716460987,63.282576
"414",3.57535867628339e-09,0.917181745594335,0.000333345806993116,0.0824849050233136,72.203737
"415",1.22500219100255e-09,0.76617670742819,0.000416366806005377,0.233406924540802,172.9
"416",1.36775601527947e-09,0.835880275726146,0.000307800093303717,0.163811922812795,157.87
"417",1.12399808124582e-09,0.924693970502394,0.000190848997337347,0.0751151793762707,116.87
"418",3.76275995670557e-11,0.954843773452064,3.74982677439803e-05,0.0451187282425647,89.0600000000001
"419",5.06326287762367e-10,0.960293356885601,8.51130203883461e-05,0.0396215295876839,78.9
"420",1.76639596303215e-13,0.978132249008077,2.1065970853605e-06,0.0218656443946615,26.95
"421",4.04662043303092e-14,0.978244919214207,1.62118041120417e-06,0.0217534596053414,26.471398
"422",2.51237778052347e-15,0.980124679226363,1.98306400431721e-07,0.0198751224672343,17.57092
"423",4.31025858985038e-16,0.980241591245373,1.01734408696641e-07,0.0197583070202176,16.963182
"424",2.77400875709862e-14,0.980608731419343,6.06652260788623e-07,0.0193906619283683,14.950056
"425",5.95098028191398e-13,0.981013895606614,2.7768936475789e-06,0.0189833274991429,11.76
"426",2.80721227478984e-11,0.963819458870583,2.26421999069128e-05,0.0361578989014384,73.83
"427",4.68497121226525e-12,0.966987410817565,1.07496969173974e-05,0.0330018394808327,67.01733
"428",3.25693389872776e-12,0.968687763541733,1.01452767135604e-05,0.0313020911782961,62.681372
"429",3.14903069057675e-11,0.970239924359721,2.12774256437859e-05,0.0297387981831451,58.063288
"430",4.25246617903158e-11,0.979232759815372,2.22391454718321e-05,0.0207450009966319,21.109999
"431",7.99467314313472e-10,0.950240172098599,0.000176236194712736,0.049583590907221,82.4400000000001
"432",1.42210226868715e-09,0.953418164030331,0.000188441534868891,0.0463933930126976,76.385586
"433",2.21273529330011e-09,0.915271918944114,0.000310768762829404,0.0844173100803211,113.28
"434",1.77395894834427e-08,0.935629473354598,0.000546202227199328,0.0638243066786132,88.3230420000001
"435",7.34229275004095e-10,0.943059186202718,0.00014552235615548,0.0567952907068969,83.3200000000001
"436",3.18731894683192e-10,0.956246819128928,8.86405551471051e-05,0.0436645399971932,60.3100000000001
"437",3.96776912153259e-10,0.961731045972258,8.70829636155219e-05,0.0381818706673492,47.3800000000001
"438",1.87925217746805e-09,0.961359775990742,0.000172332161401852,0.0384678899686038,45.8600000000001
"439",2.02498007259981e-08,0.876535810571798,0.000885937574242404,0.122578231604159,125.01
"440",1.02239118595379e-08,0.90178721896582,0.00065499578989121,0.0975577750203774,106.84
"441",7.559710159761e-09,0.945506740271849,0.000390630306094381,0.0541026218623465,50.890538
"442",2.79696793568851e-12,0.963588669657188,8.25331495734995e-06,0.0364030770250575,7.48247100000003
"443",5.58162630313761e-09,0.949867740627418,0.000327684005038517,0.0498045697859168,41
"444",1.73245505383795e-08,3.88664142878604e-08,0.00333144566829471,0.996668498140741,221.348006
"445",3.38139645548239e-10,1.52377058194312e-08,0.00138247645780119,0.998617507966353,213.181713
"446",7.20113882998124e-08,0.228413412340975,0.00434816008227633,0.767238355565361,193.869599
"447",5.22101283501173e-07,0.346117737802711,0.00694075719803515,0.64694098289797,180.000658
"448",1.92975334126762e-07,0.822840681113387,0.00291461970442859,0.17424450620685,51.250304
"449",4.68012365405168e-10,1.77310713271945e-12,0.00191576023453532,0.998084239295679,210.16082
"450",6.42856924722798e-06,6.18092434196453e-07,0.032108763703185,0.967884189635134,195.689416
"451",0.00258774206465543,2.00745411450539e-06,0.249695317189701,0.747714933291529,136.803907
"452",9.53179974254326e-10,5.4190750980784e-09,0.00244622563659408,0.997553767991151,204.784508
"453",9.32246510629724e-09,0.136575244291149,0.00228292643732394,0.861141819949062,195.753199
"454",5.95598382449698e-08,0.269153403801683,0.00351041539691463,0.727336121241564,183.603524
"455",3.8197191978126e-07,0.474627337722205,0.00613207335610186,0.519240206949774,156.605331
"456",5.87396929546416e-07,0.740551600104613,0.00558371107983224,0.253864101418625,91.179453
"457",1.22140874378945e-06,0.722512234408376,0.00771798456193106,0.269768559620949,88.599434
"458",9.61880990360272e-07,5.82657642964121e-09,0.0316982029937256,0.968300829298708,189.607294
"459",2.8214188372703e-05,3.15874293382446e-14,0.0707461464078052,0.929225639403791,179.986106
"460",1.70932588125703e-05,2.68332856562333e-12,0.0679512785546369,0.932031628183867,167.253764
"461",3.25162187213713e-07,2.72832503097335e-07,0.0481352514616059,0.951864150543704,163.389999
"462",1.17863149876699e-06,0.614897932371453,0.0105135181668719,0.374587370830177,70.09613
"463",2.29573388576051e-07,4.44979757586033e-07,0.0434537996936818,0.956545525753172,160.304856
"464",4.70572767456071e-08,0.00735000830818932,0.0404129780414598,0.952236966593074,159.950095
"465",3.47125724780686e-06,0.254697963942459,0.0274361019716641,0.717862462828629,133.80533
"466",1.30428634335037e-07,0.225832246235097,0.0149016499982379,0.759265973338031,145.259998
"467",3.79506856464835e-08,0.538821345523068,0.00308760216011966,0.458091014366127,111.679998
"468",3.85683517830014e-08,0.766776592611519,0.00180409757899775,0.231419271241131,45.439998
"469",5.19888122732835e-10,0.674970992253776,0.000440337350196101,0.32458866987614,87.639998
"470",1.17806481822448e-08,0.720555493497402,0.00103710284375022,0.2784073918782,73.739998
"471",9.94299594384345e-10,0.712064596912957,0.000423257714020147,0.287512144378724,77.725186
"472",4.74211912015534e-09,0.750394972634143,0.000687734286269935,0.248917288337468,64.648104
"473",5.47008218166522e-11,0.850057651630067,6.98404365338381e-05,0.149872507878698,10.819997
"474",8.3639475128033e-07,0.579959873400265,0.00904386533720168,0.410995424867782,88.379998
"475",3.2927123352136e-06,0.80509461021942,0.00940843468549232,0.185493662382753,71
"476",3.50381027103751e-05,3.90860908096375e-11,0.98889714176473,0.0110678200934736,277.753391
"477",0.000426432626572259,0.134499025107242,0.425459251335879,0.439615290930307,233.959706
"478",0.0015939760144921,1.60402615120642e-17,0.99774649911642,0.000659524869088441,265.01
"479",0.595047412237692,6.42970568039903e-16,0.404839155467455,0.000113432294852075,255.802641
"480",0.901827731655324,3.98076134469723e-18,0.0981692051801096,3.06316456687354e-06,247.087536
"481",0.911950777419034,5.71648826755769e-18,0.0880286090103537,2.06135706124451e-05,244.101449
"482",0.963181670518522,2.37510180623494e-16,0.0367479332766572,7.0396204820521e-05,214.295852
"483",0.98918971639054,5.92812829507894e-19,0.0108083380679341,1.94554152617488e-06,181.039828
"484",0.989839001111898,1.73604933571486e-17,0.0101302411533848,3.07577347166994e-05,158.722501
"485",0.985816196472645,8.63876924153518e-17,0.0140930134754208,9.07900519342052e-05,91.8061270000001
"486",0.989412827823315,5.68702095199743e-20,0.0105849852672325,2.18690945256902e-06,179.903015
"487",0.989456137517379,2.12536789639224e-17,0.0105067084804967,3.71540021238207e-05,161.641228
"488",0.977905472588498,3.7598207320206e-17,0.0220450533539688,4.94740575328095e-05,36.98188
"489",0.985566773911558,1.37265528643006e-16,0.0143215748751752,0.000111651213266452,100.516315
"490",0.968432300015995,8.32489249072193e-18,0.0315632968649666,4.40311903890028e-06,232.763382
"491",0.982568723525153,1.48264234875403e-16,0.0173294681123852,0.000101808362461283,172.43
"492",0.983809277489733,1.4777963262385e-16,0.0160581671185262,0.000132555391740941,136.913496
"493",0.980611061116346,1.75085331707341e-18,0.0193869646021341,1.97428151975508e-06,225.388313
"494",0.986396105218248,9.01479475542982e-17,0.0135604301764129,4.3464605338746e-05,85.2349400000001
"495",0.985777921398428,3.16055226518473e-18,0.0142071963827083,1.48822188638612e-05,64.8477370000001
"496",0.983448725138803,2.51468786898984e-18,0.0165342829604046,1.69919007929132e-05,44.373881
"497",0.984234866507714,1.41025303080749e-19,0.0157642217957751,9.11696511021294e-07,220.535946
"498",0.985453590561893,2.6433355471192e-19,0.0145445775369391,1.83190116805425e-06,214.32918
"499",0.990568985093639,6.71594777660468e-18,0.00942015312281069,1.08617835504075e-05,105.569192
"500",0.988954084283921,7.1864285206459e-18,0.0110181831130543,2.77326030244857e-05,86.8295420000001
"501",0.989570495619932,4.4752050241217e-18,0.0104072781813316,2.22261987364738e-05,93.3072700000001
"502",0.984660306529901,1.10836971394146e-19,0.0153378918638755,1.80160622351415e-06,205.07549
"503",0.907156565374802,6.05547756473062e-18,0.0925629510424489,0.000280483582749221,171.87478
"504",0.803190139957573,1.46413469191158e-15,0.195197868916713,0.00161199112571261,150.165606
"505",0.0351070359887293,7.41803636472842e-08,0.801529553249155,0.163363336581753,98.0700020000001
"506",0.0267833927051264,1.47273179239953e-07,0.786628849098875,0.186587610922819,69.6760740000001
"507",0.30079143240544,1.99175417593904e-15,0.697609850992309,0.00159871660224874,14.6397250000001
"508",0.882098456891469,4.04440462532517e-16,0.117399768948167,0.00050177416036362,111.034086
"509",0.923146742652609,6.0155548712481e-17,0.0767428209591267,0.00011043638826442,25.0964510000001
"510",0.912017888291377,2.13805431278877e-16,0.0875604373169499,0.000421674391673433,72.867694
"511",0.991336933178391,7.37798375364498e-19,0.00866152850429813,1.53831731037801e-06,195.476403
"512",0.990168857328193,6.26373188093865e-17,0.00977060527649806,6.05373953086533e-05,164.21133
"513",0.995195324983665,6.49105916043578e-18,0.00480158152737745,3.09348895761283e-06,180.349594
"514",0.998657578960286,7.4567529575278e-19,0.00134217081812076,2.50221593251563e-07,157.207192
"515",0.997167400442156,9.2435543152356e-19,0.00282941539962212,3.1841582217598e-06,138.243629
"516",0.989155290435074,2.31195326018666e-17,0.0108039395896177,4.07699753083974e-05,76.075949
"517",0.988830250967735,2.34387398356718e-17,0.0111284453982515,4.13036340134777e-05,73.848867
"518",0.999444929667834,9.79915692385755e-20,0.000555025081920314,4.52502458448755e-08,139.378482
"519",0.999778897702871,1.42828653184635e-20,0.00022109748944989,4.80767954134583e-09,116.636395
"520",0.99986795211106,4.44998614866894e-21,0.000132045498127056,2.3908128859989e-09,105.875778
"521",0.999418527403963,4.55252161238967e-21,0.000581454150791365,1.84452453636953e-08,91.863845
"522",0.996880601186529,2.9506272443988e-21,0.00311925455872112,1.44254750336703e-07,67.687737
"523",0.996306923208262,3.05187835511254e-20,0.00369200968238083,1.06710935715705e-06,64.578223
"524",0.996124300034864,4.88528780402198e-20,0.00387433749165103,1.36247348468596e-06,63.5974660000001
"525",0.999076767713352,5.59514498761767e-21,0.000923148828003258,8.3458644393433e-08,87.828564
"526",0.997753966213806,5.27597329988027e-21,0.00224583477694846,1.9900924554516e-07,75.562844
"527",0.992321473621588,1.16410000887939e-18,0.00767116096559601,7.36541281568261e-06,47.302574
"528",0.997196428284074,3.25116591133192e-20,0.00280259463827548,9.77077650667572e-07,72.50202
"529",0.999671598756732,1.87036323345713e-21,0.000328391018260427,1.02250080481093e-08,99.368616
"530",0.984468576835818,3.18885278953903e-19,0.0155299907054978,1.43245868457705e-06,18.865285
"531",0.983681665648801,1.11049800629003e-20,0.0163177231115255,6.1123967396952e-07,15.097592
"532",0.999551869137651,1.24651046548066e-21,0.000448113297934551,1.75644140139586e-08,96.544649
"533",0.996282803124449,4.09811070005454e-19,0.00371482451741695,2.37235813432225e-06,72.872937
"534",0.987323335994831,1.42673114909074e-18,0.0126691480546042,7.51595056516349e-06,27.967303
"535",0.987841769030458,9.70839938700795e-19,0.0121531178528568,5.11311668524552e-06,28.1916200000001
"536",0.983512123627365,5.31904338578791e-20,0.016487093209417,7.83163218033949e-07,9.24222800000007
"537",0.997861800193933,6.26049320774522e-20,0.00213785284208683,3.46963980239584e-07,77.0255100000001
"538",0.997256015090564,2.88201280482164e-20,0.00274357639433161,4.0851510435191e-07,71.1221180000001
"539",0.995578522149422,4.29686632994134e-20,0.00442068128303964,7.96567538710927e-07,59.192639
"540",0.994334221102766,1.31851253724183e-19,0.00566324811625863,2.53078097549985e-06,52.587209
"541",0.999412867927364,2.66868585162048e-21,0.000587074666710073,5.7405925554596e-08,112.675179
"542",0.998157721994989,7.97373137507547e-20,0.00184143107339433,8.46931617177466e-07,102.57429
"543",0.994079908484906,2.53165763638954e-18,0.0059091579116025,1.09336034918491e-05,77.2355730000001
"544",0.998633553285078,7.91375403467156e-20,0.00136592309745586,5.23617466080917e-07,129.516888
"545",0.996681530211049,7.72997464333732e-19,0.0033149004695526,3.56931939806382e-06,111.337629
"546",0.991845313859902,7.07961223978262e-18,0.00813358691336583,2.10992267323141e-05,77.2255890000001
"547",0.987516945884729,1.24658305310035e-16,0.0124071538389111,7.59002763599132e-05,181.180412
"548",0.985391180477784,3.11068686367053e-17,0.0145754112139301,3.34083082854519e-05,73.3738930000001
"549",0.984043550094454,4.32331273450788e-18,0.0159306071106108,2.58427949353187e-05,57.7566590000001
"550",7.18704523837176e-05,4.09198626732902e-20,0.997363098397324,0.00256503115029252,260.647
"551",0.00151727965870535,7.57443636438282e-16,0.985613103720348,0.0128696166209463,240.116423
"552",0.0215262636519289,5.04563612410433e-14,0.957550589606814,0.0209231467412069,218.654045
"553",0.0101749691099573,7.6990909238565e-07,0.610105472380939,0.379718788600011,94.48
"554",0.000214605352432224,0.116004086170512,0.251164832327011,0.632616476150045,73.89
"555",0.610997792011725,2.95654492851579e-14,0.380487610231063,0.00851459775718259,133.490317
"556",0.00780888905609607,8.16213859312836e-08,0.883600090723795,0.108590938598723,208.104335
"557",0.000177671319575728,0.364278965287605,0.15248477644158,0.483058586951239,122.61605
"558",2.37310131694176e-05,6.33221236109395e-15,0.976851265798792,0.0231250031880323,253.504519
"559",0.00163109101446789,3.44645312928895e-09,0.954134849250559,0.0442340562885201,233.992481
"560",0.000153499893063342,0.380411417824632,0.156121059640758,0.463314022641547,139.28
"561",0.0833865669554548,2.04982443008006e-15,0.908676337607948,0.00793709543659503,200.327485
"562",0.103191960404968,2.29612857146369e-16,0.893234106572311,0.00357393302272151,161.463631
"563",0.605751179852041,2.93098512129397e-15,0.392069891668595,0.00217892847936034,96.3317520000001
"564",0.734969131186915,1.33039144841792e-16,0.264670725582623,0.000360143230462243,54.8917500000001
"565",0.760936875820167,2.45833810263415e-17,0.238851207469732,0.000211916710100921,40.1976060000001
"566",0.0706311262120884,4.26423784972682e-17,0.926629427693035,0.00273944609487685,116.9
"567",0.042477882385332,5.21647186293969e-17,0.954951705088773,0.00257041252589524,101.375729
"568",0.0191522648393093,3.05543088733796e-11,0.974707610162346,0.00614012496779012,93.6121200000001
"569",0.0244199202835219,1.03269251643489e-17,0.974806547795717,0.000773531920760885,81.8493690000001
"570",0.0236007610039395,3.61854827973632e-16,0.974712946197625,0.00168629279843473,61.6088300000001
"571",0.114944186918205,4.33008101654186e-17,0.884602354037746,0.000453459044049152,51.4818380000002
"572",0.204982787553003,4.7143616535e-17,0.794516210899029,0.000501001547968389,37.2715400000001
"573",0.0226510419738484,1.25534391399529e-10,0.970062189819824,0.00728676808079374,59.4593540000001
"574",0.211766767761361,5.22257958851232e-17,0.787822420220296,0.000410812018343188,62.3073870000001
"575",0.268261792506867,4.88644988949215e-17,0.731143127256271,0.000595080236861963,53.4146610000001
"576",0.648437139283476,4.88632630720989e-15,0.348733258481173,0.00282960223534576,126.694703
"577",0.752146710910081,1.26033530243299e-15,0.246043216082071,0.00181007300784724,90.7482120000001
"578",8.85924968526198e-05,7.03767048347671e-07,0.586952943195856,0.412957760540243,213.16
"579",7.26331998427212e-06,0.515877319686697,0.0511455043971035,0.432969912596215,121.84032
"580",1.85003781458303e-06,0.614754544880888,0.0261028438958367,0.35914076118546,99.49
"581",0.00121140119442495,1.18643968794641e-06,0.533656483606075,0.465130928759812,189.23
"582",6.17103133049821e-06,0.335615162937425,0.0787217886572529,0.585656877373991,147.39
"583",9.35074463711903e-07,0.428792113202087,0.0413943538412903,0.529812597882159,135.181134
"584",3.22971175075702e-07,0.608402418492836,0.0113465945479383,0.380250663988051,102.9
"585",1.91054009901208e-07,0.712048257393219,0.00524138648944219,0.282710165063329,73.9700000000001
"586",5.45381913667791e-10,0.833247754120297,0.000213541329844049,0.166538704004477,12.5106710000001
"587",6.77582392412552e-06,0.481744566484699,0.0581270764893541,0.460121581202023,215.63
"588",9.76849049204801e-07,0.6082708707107,0.0228374868777397,0.368890665562511,196.258491
"589",1.0857376848653e-07,0.735239863526861,0.00636936397543426,0.258390663923937,169.152182
"590",4.62274651240089e-07,0.811874915041941,0.00456903486216192,0.183555587821246,139.682891
"591",3.11073200772835e-08,0.928268627587907,0.000843181409628981,0.070888159895144,44.139999
"592",1.30234657254408e-07,0.851146147211896,0.00259475025865378,0.146258972294793,121.038991
"593",1.00672323132168e-07,0.889680019795923,0.00185330095715275,0.108466578574601,93.644963
"594",6.8072742435297e-06,0.795221936065455,0.0144196267020892,0.190351629958212,122.58
"595",0.955262942555836,5.40450538683631e-15,0.0440122138556967,0.000724843588461704,74.611121
"596",0.95636820797419,2.95352279832141e-15,0.0433585660131459,0.000273226012661147,345.641411
"597",0.974750868026008,1.02548293054332e-16,0.0251505482980746,9.85836759173298e-05,318.338348
"598",0.983776196118082,2.18268755255828e-15,0.0159257104085189,0.000298093473397089,223.650809
"599",0.981306517837926,1.09034947976465e-15,0.0184726116306198,0.000220870531452817,277.428276
"600",0.978870393757602,9.58476542711084e-16,0.0209960572152546,0.000133549027142039,292.88
"601",0.987377687640524,1.30762165903995e-16,0.0125499824803951,7.23298790812756e-05,245.7318
"602",0.988028700955924,2.3202390040368e-16,0.0118638754923617,0.000107423551714055,217.528618
"603",0.983140626205044,7.61385943350937e-16,0.0166659151008059,0.000193458694149309,257.078254
