"","loglik.1Rate","AIC.1Rate","AICc.1Rate","rate.cat.1Rate","solution1to0.1Rate","solution0to1.1Rate","index.mat1to0.1Rate","index.mat0to1.1Rate","iterations.1Rate","eigval.1Rate","eigvect.1Rate","loglik.2Rate","AIC.2Rate","AICc.2Rate","rate.cat.2Rate","solution1R1to0R1.2Rate","solution0R2to0R1.2Rate","solution0R1to1R1.2Rate","solution1R2to1R1.2Rate","solution0R1to0R2.2Rate","solution1R2to0R2.2Rate","solution1R1to1R2.2Rate","solution0R2to1R2.2Rate","index.mat1R1to0R1.2Rate","index.mat0R2to0R1.2Rate","index.mat0R1to1R1.2Rate","index.mat1R2to1R1.2Rate","index.mat0R1to0R2.2Rate","index.mat1R2to0R2.2Rate","index.mat1R1to1R2.2Rate","index.mat0R2to1R2.2Rate","iterations.2Rate","eigval.2Rate","eigvect.2Rate","Best"
"11",-78.4052870936292,160.810574187258,160.850707966523,1,0.00139287162594913,0.000224838388886461,1,2,NA,NA,NA,-69.2710410666383,154.542082133277,155.033549710068,2,2.06115362243856e-09,0.00639729783115557,2.06115362243856e-09,0.00923831944320019,0.000305519574582423,0.00275529835581734,2.06115362243856e-09,0.00474329779497784,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"12",-76.9077053283367,157.815410656673,157.855544435938,1,0.00108415451762184,0.00032351467611963,1,2,NA,NA,NA,-70.3399080231572,156.679816046314,157.171283623106,2,2.06115362243856e-09,0.00898706500745262,2.06115362243856e-09,0.0062421796823308,0.000365460174222748,0.00302040839936774,2.06115362243856e-09,0.00485343526435856,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"13",-73.6403718748796,151.280743749759,151.320877529023,1,0.00116094696656799,0.000200262451261294,1,2,NA,NA,NA,-65.6453267500985,147.290653500197,147.782121076989,2,0.000374235392296332,0.0129919605868512,2.06115362243856e-09,0.00618741451784867,2.06115362243856e-09,0.00977279205334608,2.06115362243856e-09,0.00323457168414258,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"14",-83.8429168614512,171.685833722902,171.725967502167,1,0.00168266496821164,0.000105302179300013,1,2,NA,NA,NA,-74.1574517341897,164.314903468379,164.806371045171,2,2.06115362243856e-09,0.00720574617771203,2.06115362243856e-09,0.0111209972740229,0.000231881349914949,0.00523641632873724,2.06115362243856e-09,0.00827202323957788,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"15",-79.9127646752326,163.825529350465,163.865663129729,1,0.00124631774502898,0.000255606209339744,1,2,NA,NA,NA,-73.9760456355197,163.952091271039,164.443558847831,2,0.000368063826377857,0.0138225819449337,2.06115362243856e-09,0.00574486634853195,0.000742610766613222,0.00552813549046244,2.06115362243856e-09,0.00265146230604794,1,2,3,4,5,6,7,8,NA,NA,NA,"1Rate"
"16",-78.6211488198463,161.242297639693,161.282431418957,1,0.000715377807110661,0.000481788913479772,1,2,NA,NA,NA,-73.3487627159165,162.697525431833,163.188993008625,2,0.000445264636187235,0.0224727014546403,3.19743771326725e-05,0.00469924713316937,0.000827744416278221,0.0100818831391105,2.06115362243856e-09,0.00757497030315779,1,2,3,4,5,6,7,8,NA,NA,NA,"1Rate"
"17",-83.3847001991357,170.769400398271,170.809534177536,1,0.00171020084130624,0.000108134635040269,1,2,NA,NA,NA,-71.5933955310201,159.18679106204,159.678258638832,2,2.06115362243856e-09,0.00711701413891525,2.06115362243856e-09,0.00645219219567227,2.06115362243856e-09,0.00171623202103937,2.06115362243856e-09,0.004519073048844,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"18",-72.2087336142632,148.417467228526,148.457601007791,1,0.00108224270822454,0.000216330251043953,1,2,NA,NA,NA,-68.1204212200451,152.24084244009,152.732310016882,2,0.0130390227967355,0.0104896492817409,2.06115362243856e-09,0.00170909371948285,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.00143108276273315,1,2,3,4,5,6,7,8,NA,NA,NA,"1Rate"
"19",-82.8574566309789,169.714913261958,169.755047041222,1,0.000706751358741168,0.000547028966660663,1,2,NA,NA,NA,-72.286072367657,160.572144735314,161.063612312106,2,0.000441273906289915,0.0156557588060959,2.06115362243856e-09,0.0049607977378507,2.06115362243856e-09,0.0106167099991298,2.06115362243856e-09,0.0072729062776847,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"20",-84.556070249462,173.112140498924,173.152274278188,1,0.00123745815828309,0.000355201977080416,1,2,NA,NA,NA,-71.2343801747316,158.468760349463,158.960227926255,2,2.06115362243856e-09,0.00718584598066027,2.06115362243856e-09,0.0116959582300157,2.06115362243856e-09,0.00454214298679168,2.06115362243856e-09,0.006021707877402,1,2,3,4,5,6,7,8,NA,NA,NA,"2Rate"
"21",-81.5002366600588,167.000473320118,167.040607099382,1,0.00120176908633157,0.000328519708742065,1,2,NA,NA,NA,-76.4315517101301,168.86310342026,169.354570997052,2,0.000632822701740491,0.00562510201069381,2.06115362243856e-09,0.0084700560857665,2.06115362243856e-09,0.0101507905499169,2.06115362243856e-09,0.00196154639616187,1,2,3,4,5,6,7,8,NA,NA,NA,"1Rate"
